total,winfreq,items
1,1.0,57;180;61;?;?
1,1.0,58;180;21;?;?
2,1.0,129;58;23;?;?
1,1.0,57;59;102;?;?
1,1.0,59;12;23;?;?
30,0.77,121;108;29;?;?
41,0.71,57;59;12;?;?
66,0.7,58;27;180;?;?
35,0.69,108;59;12;?;?
3,0.67,58;21;61;?;?
73,0.64,57;180;129;?;?
39,0.54,108;180;100;?;?
43,0.47,57;180;102;?;?
9,0.44,57;22;102;?;?
58,0.41,57;108;214;?;?
5,0.4,60;59;12;?;?
12,0.33,57;21;214;?;?
3,0.0,57;60;102;?;?
2,0.0,180;27;60;21;100
2,0.0,100;27;180;22;?
