freq,items
0.48,41;29;22;?;?;?;?;?;?
0.55,20;77;29;2;2;60;?;?;?
0.42,20;15;77;41;29;50;?;?;?
0.65,29;2;60;22;108;?;?;?;?
0.78,29;2;21;108;?;?;?;?;?
0.6,20;2;50;60;21;?;?;?;?
0.54,77;50;23;22;?;?;?;?;?
0.4,41;29;2;2;21;22;108;?;?
0.45,77;41;23;?;?;?;?;?;?
0.55,20;29;2;2;60;22;?;?;?
0.58,20;29;2;50;21;22;?;?;?
0.61,15;23;22;?;?;?;?;?;?
0.54,20;77;29;50;23;108;?;?;?
0.61,15;21;22;?;?;?;?;?;?
0.56,15;50;60;21;?;?;?;?;?
0.53,15;2;2;60;21;108;?;?;?
0.54,15;29;2;60;22;?;?;?;?
0.47,41;50;21;22;?;?;?;?;?
0.86,2;50;23;?;?;?;?;?;?
0.41,2;2;50;60;22;108;?;?;?
0.56,15;2;50;60;21;?;?;?;?
0.52,20;15;77;29;2;108;?;?;?
0.59,77;2;50;60;?;?;?;?;?
0.48,20;77;2;50;60;22;108;?;?
0.56,20;77;60;21;?;?;?;?;?
0.68,60;23;108;?;?;?;?;?;?
0.4,20;2;2;50;23;22;?;?;?
0.46,41;2;2;23;22;?;?;?;?
0.84,29;50;23;?;?;?;?;?;?
0.43,15;77;29;60;23;22;?;?;?
0.42,20;77;41;2;21;?;?;?;?
0.52,15;77;2;60;21;?;?;?;?
0.47,20;15;77;29;2;60;22;?;?
0.49,41;60;21;?;?;?;?;?;?
0.45,20;15;41;50;?;?;?;?;?
0.63,15;29;50;23;?;?;?;?;?
0.41,15;77;41;2;2;60;?;?;?
0.49,15;77;2;2;60;23;?;?;?
0.52,20;15;29;2;50;108;?;?;?
0.43,20;15;41;29;50;?;?;?;?
0.48,77;2;2;60;22;108;?;?;?
0.41,41;29;2;21;22;108;?;?;?
0.4,20;15;29;2;23;21;?;?;?
0.55,20;15;29;2;2;23;?;?;?
0.52,20;29;2;60;22;108;?;?;?
0.48,15;41;2;50;?;?;?;?;?
0.53,20;15;77;29;2;2;23;?;?
0.5,29;2;23;21;108;?;?;?;?
0.82,29;2;21;?;?;?;?;?;?
0.4,77;41;50;23;108;?;?;?;?
0.59,15;29;2;23;108;?;?;?;?
0.54,77;29;50;21;108;?;?;?;?
0.54,77;2;23;22;?;?;?;?;?
0.44,20;15;77;29;2;2;60;23;?
0.42,15;2;2;50;23;?;?;?;?
0.46,20;15;77;29;2;2;60;22;?
0.41,15;41;50;21;22;?;?;?;?
0.55,29;50;60;23;22;108;?;?;?
0.42,20;15;77;41;29;2;2;?;?
0.43,20;50;23;21;108;?;?;?;?
0.77,20;2;2;?;?;?;?;?;?
0.45,77;29;2;50;60;22;108;?;?
0.53,77;2;22;108;?;?;?;?;?
0.41,15;77;29;2;2;60;23;22;?
0.52,20;15;77;50;21;22;?;?;?
0.56,15;77;2;50;23;108;?;?;?
0.42,20;41;29;2;50;21;?;?;?
0.82,29;21;108;?;?;?;?;?;?
0.54,77;29;2;21;108;?;?;?;?
0.46,77;60;21;22;108;?;?;?;?
0.63,20;29;2;2;60;?;?;?;?
0.42,15;77;41;29;2;2;?;?;?
0.54,20;15;77;2;50;108;?;?;?
0.51,20;15;77;29;50;60;108;?;?
0.5,20;77;2;21;22;108;?;?;?
0.4,15;77;41;2;23;108;?;?;?
0.56,15;77;29;2;60;?;?;?;?
0.42,15;29;2;60;23;22;108;?;?
0.6,15;29;2;22;?;?;?;?;?
0.55,15;60;23;?;?;?;?;?;?
0.45,15;29;2;50;2;?;?;?;?
0.8,2;21;108;?;?;?;?;?;?
0.49,20;15;60;21;108;?;?;?;?
0.5,15;29;2;2;60;23;?;?;?
0.42,41;2;50;60;21;108;?;?;?
0.6,20;2;60;21;?;?;?;?;?
0.58,29;2;2;60;23;22;?;?;?
0.52,20;77;29;22;108;?;?;?;?
0.46,41;29;2;22;?;?;?;?;?
0.47,15;77;2;60;23;108;?;?;?
0.45,20;15;77;2;2;60;23;108;?
0.49,20;15;77;29;50;22;108;?;?
0.57,20;77;50;23;108;?;?;?;?
0.47,77;23;21;?;?;?;?;?;?
0.54,77;29;2;50;22;?;?;?;?
0.66,20;29;50;23;?;?;?;?;?
0.41,20;41;23;22;108;?;?;?;?
0.51,15;77;29;2;50;21;22;?;?
0.62,20;29;2;50;22;?;?;?;?
0.55,15;29;2;2;23;22;?;?;?
0.53,20;29;2;60;21;108;?;?;?
0.6,29;2;60;23;22;?;?;?;?
0.45,77;29;2;60;22;108;?;?;?
0.43,29;2;2;50;23;22;?;?;?
0.42,29;2;2;50;60;22;?;?;?
0.7,20;50;23;?;?;?;?;?;?
0.51,15;50;60;22;108;?;?;?;?
0.44,15;2;2;60;23;22;108;?;?
0.4,77;29;2;50;23;21;?;?;?
0.59,15;29;2;50;23;108;?;?;?
0.44,20;15;29;2;60;23;108;?;?
0.42,20;15;41;50;23;?;?;?;?
0.55,20;15;77;60;108;?;?;?;?
0.56,15;77;29;108;?;?;?;?;?
0.42,77;41;21;22;?;?;?;?;?
0.5,77;29;2;22;108;?;?;?;?
0.49,15;77;2;50;23;22;108;?;?
0.5,15;77;2;50;21;22;108;?;?
0.44,20;15;29;2;50;60;23;108;?
0.43,20;41;29;23;?;?;?;?;?
0.51,20;2;2;60;23;22;?;?;?
0.41,20;77;29;2;2;50;?;?;?
0.6,15;29;50;21;108;?;?;?;?
0.6,20;77;2;2;21;?;?;?;?
0.42,20;41;29;2;2;60;?;?;?
0.52,20;29;2;2;60;21;108;?;?
0.48,77;29;60;23;?;?;?;?;?
0.6,15;77;2;21;?;?;?;?;?
0.62,20;15;77;2;2;?;?;?;?
0.63,29;2;50;60;22;108;?;?;?
0.56,15;77;60;22;?;?;?;?;?
0.7,23;22;108;?;?;?;?;?;?
0.46,29;2;50;23;21;22;?;?;?
0.41,77;41;50;22;?;?;?;?;?
0.53,15;77;60;21;108;?;?;?;?
0.73,20;29;2;?;?;?;?;?;?
0.5,29;50;23;21;108;?;?;?;?
0.45,15;41;29;2;?;?;?;?;?
0.59,20;77;29;23;?;?;?;?;?
0.43,20;41;2;2;22;?;?;?;?
0.62,20;29;50;23;108;?;?;?;?
0.56,15;77;29;2;50;23;?;?;?
0.41,20;41;2;50;23;22;?;?;?
0.43,20;2;2;50;22;?;?;?;?
0.79,2;23;108;?;?;?;?;?;?
0.51,20;15;77;29;2;2;21;108;?
0.92,29;2;2;?;?;?;?;?;?
0.57,20;15;108;?;?;?;?;?;?
0.52,2;2;50;21;?;?;?;?;?
0.5,20;15;2;50;60;21;?;?;?
0.45,15;77;29;2;50;60;21;108;?
0.43,20;41;2;50;22;?;?;?;?
0.53,15;29;2;50;60;21;?;?;?
0.6,20;29;2;2;21;108;?;?;?
0.65,29;2;50;60;21;108;?;?;?
0.44,15;41;50;23;?;?;?;?;?
0.42,41;29;2;2;22;108;?;?;?
0.51,41;2;2;23;?;?;?;?;?
0.45,15;77;29;50;60;22;108;?;?
