freq,items
0.5,29;23;23;?
0.53,29;180;59;23
0.67,29;180;59;?
0.43,29;20;23;?
0.41,20;36;23;?
0.53,180;59;23;?
0.6,29;59;23;?
0.6,29;180;23;?
0.41,29;59;27;?
