freq,items
0.41,50;3;149;51;?;?
0.56,29;2;50;2;149;?
0.41,2;2;2;149;141;?
0.4,29;2;149;51;141;?
0.41,2;2;51;141;?;?
0.42,29;50;5;152;?;?
0.46,2;2;215;152;?;?
0.42,29;2;2;149;141;?
0.58,29;2;2;5;?;?
0.42,29;2;2;141;?;?
0.43,20;2;2;?;?;?
0.41,215;152;3;?;?;?
0.43,29;50;2;51;?;?
0.52,2;2;215;?;?;?
0.46,2;149;51;?;?;?
0.61,29;50;5;?;?;?
0.41,2;50;3;149;51;?
0.42,29;152;2;?;?;?
0.4,29;2;2;5;152;?
0.4,50;51;141;?;?;?
0.45,29;3;149;51;?;?
0.41,29;50;141;?;?;?
0.45,29;50;215;152;?;?
0.42,3;51;141;?;?;?
0.48,29;50;2;3;?;?
0.62,29;2;5;?;?;?
0.43,2;50;2;3;149;?
0.41,215;3;149;?;?;?
0.59,50;3;149;?;?;?
0.47,29;3;141;?;?;?
0.62,29;2;50;3;?;?
0.43,29;2;3;141;?;?
0.44,29;2;5;3;149;?
0.7,2;50;2;?;?;?
0.41,50;3;149;141;?;?
0.46,29;149;51;?;?;?
0.59,29;50;149;?;?;?
0.55,2;3;2;?;?;?
0.41,2;2;215;3;?;?
0.4,149;51;141;?;?;?
0.43,29;2;2;5;2;?
0.41,50;5;3;2;?;?
0.44,2;50;5;2;149;?
0.41,2;50;5;3;2;?
0.44,2;3;141;?;?;?
0.49,29;5;2;149;?;?
0.48,29;2;50;5;3;?
0.51,29;2;5;3;?;?
0.4,2;50;51;141;?;?
0.4,29;215;2;149;?;?
0.58,29;50;3;149;?;?
0.42,2;50;3;51;?;?
0.42,2;50;141;?;?;?
0.42,2;3;149;51;?;?
0.5,29;50;215;?;?;?
0.58,29;5;3;?;?;?
0.59,2;50;3;149;?;?
0.41,50;149;51;?;?;?
0.74,29;2;50;?;?;?
0.43,29;215;2;?;?;?
0.52,2;2;5;3;?;?
0.46,2;215;152;?;?;?
0.42,29;2;3;149;51;?
0.5,29;2;50;3;2;?
0.42,29;2;50;5;2;149
0.41,152;3;149;?;?;?
0.48,29;2;2;152;?;?
0.58,3;2;149;?;?;?
0.43,2;3;149;141;?;?
0.47,29;2;141;?;?;?
0.69,29;2;3;?;?;?
0.52,2;50;5;3;?;?
0.42,29;2;50;51;?;?
0.5,2;50;3;2;149;?
0.41,29;2;2;5;2;149
0.63,2;3;149;?;?;?
0.41,50;2;149;141;?;?
0.42,50;3;141;?;?;?
0.44,50;5;2;149;?;?
0.5,50;3;2;149;?;?
0.53,2;50;3;2;?;?
0.42,2;50;3;141;?;?
0.41,29;152;3;149;?;?
0.42,29;50;2;3;149;?
0.63,29;2;2;3;?;?
0.42,2;50;149;141;?;?
0.41,2;5;3;2;?;?
0.46,29;3;149;141;?;?
0.41,29;50;3;141;?;?
0.41,2;2;152;3;?;?
0.46,29;2;5;2;?;?
0.44,29;50;5;3;149;?
0.46,29;50;5;2;?;?
0.48,29;5;152;?;?;?
0.5,29;2;2;3;2;?
0.48,29;2;2;215;?;?
0.47,2;149;141;?;?;?
0.43,2;2;3;141;?;?
0.53,50;3;2;?;?;?
0.42,29;2;5;152;?;?
0.41,50;2;149;51;?;?
0.42,2;2;149;51;?;?
0.43,29;2;5;2;149;?
0.42,29;215;149;?;?;?
0.51,2;2;152;?;?;?
0.44,29;50;51;?;?;?
0.47,29;3;51;?;?;?
0.47,2;50;5;2;?;?
0.45,2;2;5;3;149;?
0.4,29;2;2;51;141;?
0.47,2;5;2;?;?;?
0.45,29;152;3;?;?;?
0.41,50;152;3;?;?;?
0.42,2;50;2;141;?;?
0.42,29;3;51;141;?;?
0.41,50;2;2;?;?;?
0.45,2;50;5;3;149;?
0.53,2;5;3;?;?;?
0.78,29;2;2;?;?;?
0.4,29;2;50;2;3;149
0.41,29;2;50;2;51;?
0.47,29;149;141;?;?;?
0.42,2;2;3;149;141;?
0.43,2;2;141;?;?;?
0.59,2;50;2;149;?;?
0.63,2;2;149;?;?;?
0.41,29;50;2;2;?;?
0.47,50;5;2;?;?;?
0.42,2;2;2;51;?;?
0.45,2;5;2;149;?;?
0.41,215;2;149;?;?;?
0.45,50;5;3;149;?;?
0.41,2;2;5;3;2;?
0.43,50;2;51;?;?;?
0.48,29;2;2;3;2;149
0.43,50;5;152;?;?;?
0.56,29;2;50;3;149;?
0.66,2;50;3;?;?;?
0.43,29;2;50;215;152;?
0.4,29;2;2;3;141;?
0.41,29;50;2;149;141;?
0.44,5;3;2;149;?;?
0.42,29;2;50;5;3;149
0.46,50;5;149;?;?;?
0.54,29;2;3;2;?;?
0.43,29;50;5;2;149;?
0.6,29;3;2;?;?;?
0.61,29;2;2;149;?;?
0.44,2;2;5;2;149;?
0.53,2;3;2;149;?;?
0.52,2;50;215;?;?;?
0.41,2;50;149;51;?;?
0.41,29;2;50;5;152;?
0.5,29;5;3;149;?;?
0.59,29;2;2;2;?;?
0.51,2;2;3;2;149;?
0.43,29;2;3;149;141;?
0.67,29;3;149;?;?;?
0.44,2;5;152;?;?;?
0.41,2;50;152;3;?;?
0.42,29;2;2;5;149;?
0.45,2;3;51;?;?;?
0.46,2;5;3;149;?;?
0.57,29;2;2;3;149;?
0.49,29;50;3;2;149;?
0.68,29;2;149;?;?;?
0.52,50;5;3;?;?;?
0.4,29;50;215;3;?;?
0.66,29;2;50;2;?;?
0.59,2;2;2;149;?;?
0.45,29;2;5;149;?;?
0.51,5;3;149;?;?;?
0.41,2;215;3;?;?;?
0.46,2;2;51;?;?;?
0.41,29;50;2;141;?;?
0.42,50;149;141;?;?;?
0.4,29;50;149;51;?;?
0.45,29;50;5;149;?;?
0.64,29;50;3;?;?;?
0.6,2;2;3;149;?;?
0.45,3;149;51;?;?;?
0.46,29;2;149;141;?;?
0.49,2;50;2;3;?;?
0.41,3;2;141;?;?;?
0.44,29;2;51;141;?;?
0.47,2;2;5;2;?;?
0.41,29;3;2;141;?;?
0.54,2;2;3;2;?;?
0.45,29;51;141;?;?;?
0.45,29;2;215;152;?;?
0.45,29;215;3;?;?;?
0.62,2;50;5;?;?;?
0.5,5;2;149;?;?;?
0.46,50;215;152;?;?;?
0.42,50;3;51;?;?;?
0.46,29;2;149;51;?;?
0.67,2;2;3;?;?;?
0.52,29;50;3;2;?;?
0.56,29;2;2;2;149;?
