freq,items
0.44,29;23;108;56;57;?
0.47,21;108;57;?;?;?
0.4,23;108;56;56;?;?
0.46,29;59;21;22;?;?
0.43,29;60;108;56;?;?
0.52,29;59;21;?;?;?
0.43,29;23;22;69;?;?
0.41,22;108;56;69;?;?
0.48,180;23;22;?;?;?
0.53,29;180;60;?;?;?
0.4,23;22;108;57;?;?
0.61,29;60;21;?;?;?
0.43,22;56;69;57;?;?
0.44,180;59;22;?;?;?
0.43,23;22;69;?;?;?
0.41,29;56;69;56;?;?
0.42,23;57;56;?;?;?
0.41,56;57;69;?;?;?
0.45,29;23;56;69;?;?
0.42,29;60;108;69;?;?
0.73,29;21;22;?;?;?
0.45,29;21;22;57;?;?
0.44,59;22;108;?;?;?
0.4,60;22;56;57;?;?
0.4,29;22;56;56;?;?
0.4,21;108;56;56;?;?
0.41,29;21;22;108;56;?
0.62,29;180;59;?;?;?
0.41,57;56;69;?;?;?
0.47,29;108;57;?;?;?
0.41,21;22;56;69;57;?
0.41,29;23;108;56;69;57
0.4,21;22;57;56;?;?
0.44,60;69;57;?;?;?
0.43,60;108;56;69;?;?
0.65,29;60;22;?;?;?
0.43,23;22;56;57;?;?
0.46,21;56;69;?;?;?
0.42,29;23;22;56;69;?
0.45,108;56;69;?;?;?
0.45,29;57;69;?;?;?
0.45,29;22;56;57;?;?
0.47,60;23;22;108;?;?
0.42,29;60;108;56;69;?
0.45,29;23;56;57;?;?
0.42,29;22;108;57;?;?
0.47,29;22;56;?;?;?
0.62,29;60;23;?;?;?
0.4,21;22;108;69;?;?
0.46,23;56;57;?;?;?
0.49,180;59;23;?;?;?
0.41,29;59;22;108;?;?
0.46,29;59;23;108;?;?
0.45,29;23;108;69;?;?
0.46,21;22;56;?;?;?
0.4,23;22;108;56;?;?
0.41,29;57;56;69;?;?
0.41,60;56;56;?;?;?
0.44,21;22;56;69;?;?
0.42,60;22;56;?;?;?
0.41,29;21;108;56;69;57
0.62,29;21;22;108;?;?
0.42,108;56;69;57;?;?
0.4,29;23;22;69;57;?
0.43,180;60;22;?;?;?
0.57,60;23;108;?;?;?
0.55,60;23;22;?;?;?
0.45,29;21;56;57;?;?
0.47,29;23;56;?;?;?
0.4,60;57;57;?;?;?
0.46,29;23;108;57;?;?
0.49,29;56;69;?;?;?
0.44,23;69;57;?;?;?
0.44,29;23;22;57;?;?
0.43,29;21;22;56;69;?
0.41,29;21;57;56;?;?
0.43,60;108;69;?;?;?
0.41,23;56;56;?;?;?
0.47,23;108;57;?;?;?
0.64,29;22;108;?;?;?
0.46,60;56;69;?;?;?
0.43,29;21;69;57;?;?
0.42,22;57;56;?;?;?
0.46,23;108;69;?;?;?
0.41,29;22;108;69;?;?
0.54,29;59;23;?;?;?
0.41,21;22;108;57;?;?
0.42,22;108;69;?;?;?
0.45,29;108;69;?;?;?
0.56,29;60;21;22;?;?
0.45,29;21;108;69;?;?
0.47,29;60;21;22;108;?
0.46,29;21;108;57;?;?
0.43,29;22;69;57;?;?
0.4,21;69;56;?;?;?
0.42,59;60;23;?;?;?
0.41,29;23;56;56;?;?
0.45,60;108;56;?;?;?
0.46,29;22;69;?;?;?
0.41,29;60;22;56;?;?
0.45,23;108;56;57;?;?
0.45,23;108;56;69;?;?
0.4,29;21;22;56;69;57
0.45,29;21;56;69;?;?
0.45,23;22;57;?;?;?
0.49,59;23;108;?;?;?
0.43,29;108;69;57;?;?
0.46,29;21;108;56;?;?
0.47,29;60;56;?;?;?
0.4,29;108;57;69;?;?
0.45,29;60;69;?;?;?
0.45,29;22;56;69;?;?
0.45,29;108;56;69;?;?
0.43,29;57;57;?;?;?
0.42,23;108;56;69;57;?
0.6,23;22;108;?;?;?
0.46,29;180;23;22;?;?
0.46,22;56;57;?;?;?
0.42,180;60;23;?;?;?
0.47,180;59;21;?;?;?
0.41,108;57;69;?;?;?
0.45,60;108;57;?;?;?
0.43,29;23;69;57;?;?
0.42,60;22;57;?;?;?
0.4,23;57;57;?;?;?
0.46,21;108;69;?;?;?
0.72,29;21;108;?;?;?
0.44,29;21;108;56;57;?
0.41,29;56;57;69;?;?
0.4,108;56;56;?;?;?
0.49,29;56;57;?;?;?
0.42,29;180;59;21;22;?
0.42,180;59;108;?;?;?
0.46,29;59;21;108;?;?
0.43,22;108;57;?;?;?
0.41,23;108;57;56;?;?
0.41,22;108;56;57;?;?
0.45,21;108;56;57;?;?
0.45,108;56;57;?;?;?
0.41,21;56;56;?;?;?
0.41,29;180;60;22;?;?
0.4,29;60;57;56;?;?
0.41,29;22;57;56;?;?
0.41,29;180;59;23;22;?
0.43,59;60;22;?;?;?
0.42,29;180;59;23;108;?
0.45,21;22;69;?;?;?
0.41,29;23;57;56;?;?
0.54,29;180;23;?;?;?
0.43,29;60;69;57;?;?
0.44,29;56;56;?;?;?
0.44,29;21;22;69;?;?
0.41,180;60;21;?;?;?
0.47,29;108;56;?;?;?
0.42,29;23;22;56;57;?
0.41,59;23;22;108;?;?
0.45,29;60;56;69;?;?
0.41,22;56;56;?;?;?
0.41,180;59;21;108;?;?
0.4,29;59;60;22;?;?
0.45,29;21;22;56;?;?
0.49,29;180;22;?;?;?
0.41,21;108;57;56;?;?
0.44,21;22;56;57;?;?
0.46,29;180;21;108;?;?
0.41,60;57;69;?;?;?
0.41,29;60;22;57;?;?
0.42,29;21;56;69;57;?
0.42,21;108;56;69;57;?
0.41,29;60;108;56;57;?
0.49,180;23;108;?;?;?
0.42,21;57;56;?;?;?
0.41,108;57;56;?;?;?
0.49,59;21;22;?;?;?
0.41,29;23;57;69;?;?
0.47,29;21;56;?;?;?
0.42,29;22;56;69;57;?
0.46,29;23;69;?;?;?
0.71,29;23;22;?;?;?
0.48,29;23;57;?;?;?
0.48,29;180;59;60;?;?
0.42,23;57;69;?;?;?
0.49,29;59;22;?;?;?
0.55,29;60;22;108;?;?
0.42,180;59;21;22;?;?
0.41,60;22;69;?;?;?
0.42,29;23;108;69;57;?
