freq,items
0.44,29;180;27;?
0.43,29;59;27;?
0.47,4;86;79;?
0.41,27;86;79;?
0.5,29;4;86;?
0.52,29;27;94;?
0.46,29;27;94;79
0.48,29;4;79;?
0.47,29;94;79;?
0.47,29;4;86;79
0.47,27;94;79;?
0.6,29;180;59;?
0.46,29;27;79;?
0.41,29;27;4;?
0.41,29;27;86;?
0.41,29;20;36;?
0.48,29;86;79;?
