freq,items
0.52,29;180;23;?
0.41,20;36;23;?
0.46,29;180;59;23
0.4,180;59;1;?
0.46,180;59;23;?
0.7,29;180;59;?
0.46,29;180;1;?
0.53,29;20;36;?
0.52,29;59;23;?
0.4,29;180;59;1
0.45,29;59;1;?
