freq,items
0.44,29;60;108;?
0.46,29;21;108;?
0.41,29;60;23;?
0.42,21;22;108;?
0.69,29;180;59;?
0.43,29;23;22;?
0.46,29;21;22;?
0.46,29;23;108;?
0.4,29;21;22;108
0.41,29;60;22;?
0.42,29;22;108;?
