freq,items
0.43,20;212;21;162;?;?
0.41,75;63;22;?;?;?
0.45,29;20;22;?;?;?
0.47,12;25;21;?;?;?
0.4,28;212;170;?;?;?
0.4,20;75;21;22;?;?
0.42,20;63;17;?;?;?
0.4,14;212;22;154;?;?
0.44,29;25;170;?;?;?
0.48,20;75;212;17;21;?
0.49,20;75;25;?;?;?
0.41,22;170;162;154;?;?
0.44,28;88;212;?;?;?
0.44,14;75;170;154;?;?
0.45,14;28;212;?;?;?
0.4,88;212;18;154;?;?
0.42,17;21;162;154;?;?
0.4,25;162;154;?;?;?
0.45,29;22;162;?;?;?
0.41,20;21;8;?;?;?
0.53,14;75;17;21;?;?
0.4,29;18;170;162;?;?
0.4,29;18;21;162;154;?
0.46,20;212;22;21;?;?
0.4,14;212;18;154;?;?
0.45,14;75;17;154;?;?
0.43,212;17;162;?;?;?
0.43,20;88;17;21;?;?
0.4,28;88;212;21;?;?
0.41,75;25;63;?;?;?
0.56,29;21;154;?;?;?
0.54,88;17;21;?;?;?
0.44,25;22;21;?;?;?
0.41,75;88;17;?;?;?
0.5,20;28;22;?;?;?
0.44,20;29;63;?;?;?
0.42,29;63;22;170;?;?
0.41,29;22;170;162;?;?
0.51,75;22;21;?;?;?
0.56,29;17;154;?;?;?
0.61,29;63;21;?;?;?
0.5,20;75;22;170;?;?
0.58,88;212;17;?;?;?
0.43,20;75;212;18;170;?
0.42,75;88;22;?;?;?
0.5,12;22;170;?;?;?
0.48,14;75;162;?;?;?
0.42,14;75;170;21;?;?
0.45,20;14;88;?;?;?
0.46,29;17;22;21;?;?
0.41,75;212;170;154;?;?
0.49,28;22;21;?;?;?
0.52,29;22;170;21;?;?
0.46,20;14;75;212;17;?
0.47,14;75;29;?;?;?
0.52,29;25;63;21;?;?
0.42,25;18;170;?;?;?
0.48,12;21;162;?;?;?
0.4,14;29;25;?;?;?
0.41,20;14;75;88;?;?
0.52,22;170;21;?;?;?
0.41,29;63;17;21;?;?
0.46,20;75;212;170;?;?
0.45,20;75;18;154;?;?
0.46,20;212;18;?;?;?
0.43,14;18;170;21;?;?
0.48,28;22;170;?;?;?
0.43,12;18;170;154;?;?
0.42,29;22;21;154;?;?
0.47,14;75;88;212;?;?
0.43,28;63;21;?;?;?
0.56,29;63;22;?;?;?
0.41,12;21;22;?;?;?
0.46,20;75;17;154;?;?
0.48,12;17;162;?;?;?
0.41,29;22;21;162;154;?
0.51,18;170;21;?;?;?
0.48,88;22;170;?;?;?
0.41,20;29;17;22;?;?
0.43,212;21;162;?;?;?
0.44,75;18;21;?;?;?
0.43,14;75;25;21;?;?
0.59,20;14;21;?;?;?
0.55,21;162;154;?;?;?
0.41,88;212;162;154;?;?
0.41,14;28;212;21;?;?
0.47,14;22;154;?;?;?
0.45,20;28;212;21;?;?
0.4,75;21;22;?;?;?
0.41,88;18;170;154;?;?
0.5,12;17;22;?;?;?
0.47,28;18;170;?;?;?
0.44,20;75;63;21;?;?
0.43,28;170;154;?;?;?
0.41,29;88;22;?;?;?
0.48,212;17;21;?;?;?
0.49,14;28;21;?;?;?
0.45,75;212;162;?;?;?
0.41,170;162;154;?;?;?
0.41,29;170;162;?;?;?
0.53,25;63;21;?;?;?
0.41,29;22;18;154;?;?
0.41,29;63;21;162;?;?
0.52,25;17;21;?;?;?
0.62,29;25;21;?;?;?
0.43,75;22;170;21;?;?
0.46,88;212;22;21;?;?
0.64,20;212;21;?;?;?
0.48,88;212;17;21;?;?
0.47,28;17;22;?;?;?
0.41,29;22;170;162;154;?
0.44,75;18;170;154;?;?
0.45,20;212;162;?;?;?
0.41,212;21;154;?;?;?
0.45,20;18;170;21;?;?
0.5,20;88;17;?;?;?
0.46,20;22;170;21;?;?
0.45,75;212;22;170;?;?
0.56,29;18;154;?;?;?
0.55,12;212;17;?;?;?
0.45,29;17;18;170;?;?
0.49,14;75;22;21;?;?
0.41,20;75;25;22;?;?
0.41,75;212;21;154;?;?
0.42,20;21;17;?;?;?
0.46,14;88;212;17;?;?
0.45,20;75;22;154;?;?
0.54,20;29;17;?;?;?
0.49,12;88;212;?;?;?
0.41,20;75;28;21;?;?
0.42,75;88;212;22;?;?
0.4,29;17;21;22;?;?
0.42,17;18;154;?;?;?
0.4,20;28;212;17;?;?
0.43,88;170;154;?;?;?
0.5,14;75;18;?;?;?
0.41,20;88;212;17;21;?
0.5,20;170;154;?;?;?
0.41,14;212;21;154;?;?
0.51,14;17;22;?;?;?
0.46,88;212;18;?;?;?
0.43,88;22;154;?;?;?
0.43,88;212;17;162;?;?
0.4,14;75;18;170;21;?
0.46,14;75;212;17;21;?
0.44,14;75;22;154;?;?
0.44,88;162;154;?;?;?
0.41,28;18;170;154;?;?
0.4,28;22;170;21;?;?
0.45,12;162;154;?;?;?
0.49,75;17;22;?;?;?
0.51,20;25;21;?;?;?
0.45,12;88;22;?;?;?
0.44,29;63;18;?;?;?
0.45,29;25;63;17;?;?
0.41,63;18;170;?;?;?
0.41,88;212;17;154;?;?
0.43,12;28;21;?;?;?
0.4,29;17;18;170;154;?
0.5,14;88;212;21;?;?
0.44,14;75;212;170;?;?
0.41,20;212;154;?;?;?
0.51,14;29;21;?;?;?
0.46,75;162;154;?;?;?
0.46,75;17;154;?;?;?
0.42,88;212;17;22;?;?
0.4,29;25;154;?;?;?
0.4,75;212;17;162;154;?
0.44,14;212;22;170;?;?
0.41,20;14;63;?;?;?
0.42,12;212;22;170;?;?
0.44,12;88;212;21;?;?
0.48,20;18;170;154;?;?
0.46,20;75;212;22;21;?
0.47,14;21;154;?;?;?
0.4,20;75;212;18;154;?
0.52,28;212;22;?;?;?
0.42,29;63;162;?;?;?
0.41,212;170;154;?;?;?
0.64,14;75;17;?;?;?
0.41,12;18;170;21;?;?
0.42,28;88;21;?;?;?
0.49,20;22;170;154;?;?
0.45,212;22;170;?;?;?
0.63,29;22;21;?;?;?
0.46,12;212;17;21;?;?
0.41,88;212;22;154;?;?
0.41,22;18;154;?;?;?
0.42,14;75;212;17;162;?
0.41,14;75;22;170;21;?
0.59,75;212;22;?;?;?
0.45,22;18;170;?;?;?
0.46,25;17;22;?;?;?
0.44,28;17;154;?;?;?
0.43,63;22;21;?;?;?
0.4,14;75;88;212;22;?
0.43,14;75;212;162;?;?
0.5,20;162;154;?;?;?
0.41,12;28;17;?;?;?
0.41,20;212;170;154;?;?
0.63,20;14;75;?;?;?
0.46,12;63;21;?;?;?
0.41,20;14;75;29;?;?
0.49,12;18;170;?;?;?
0.43,20;212;17;162;?;?
0.46,75;212;170;?;?;?
0.44,20;14;28;?;?;?
0.4,28;212;22;21;?;?
0.41,20;28;88;?;?;?
0.51,20;14;75;212;21;?
0.54,20;88;212;21;?;?
0.51,20;63;21;?;?;?
0.4,20;14;18;170;?;?
0.41,20;212;17;154;?;?
0.45,20;75;88;21;?;?
0.55,20;14;22;?;?;?
0.51,29;18;170;21;?;?
0.42,25;17;162;?;?;?
0.41,88;212;170;154;?;?
0.41,28;212;18;?;?;?
0.49,29;212;21;?;?;?
0.43,20;75;22;170;21;?
0.47,14;17;154;?;?;?
0.51,29;63;17;?;?;?
0.41,12;21;21;?;?;?
0.43,29;25;22;21;?;?
0.41,29;18;21;162;?;?
0.46,17;22;21;?;?;?
0.47,14;162;154;?;?;?
0.48,20;18;21;?;?;?
0.47,29;17;22;170;?;?
0.4,20;14;75;88;212;?
0.41,29;20;17;?;?;?
0.46,20;21;21;?;?;?
0.41,18;17;154;?;?;?
0.44,29;18;162;154;?;?
0.43,20;25;63;21;?;?
0.47,14;170;154;?;?;?
0.5,14;18;170;?;?;?
0.41,63;17;21;?;?;?
0.47,20;14;212;17;?;?
0.42,12;63;22;?;?;?
0.57,14;75;212;22;?;?
0.4,88;22;170;21;?;?
0.45,20;75;22;170;154;?
0.43,20;75;212;21;162;?
0.47,20;63;22;?;?;?
0.45,14;75;154;?;?;?
0.43,12;212;170;?;?;?
0.43,29;22;162;154;?;?
0.41,21;17;154;?;?;?
0.41,20;75;25;63;?;?
0.42,88;63;21;?;?;?
0.41,20;14;22;170;?;?
0.47,14;75;63;?;?;?
0.42,28;22;170;154;?;?
0.44,12;212;18;?;?;?
0.41,20;75;21;21;?;?
0.45,14;18;170;154;?;?
0.45,20;75;212;22;170;?
0.44,29;18;162;?;?;?
0.58,75;212;17;?;?;?
0.45,75;18;154;?;?;?
0.44,28;162;154;?;?;?
0.52,29;25;17;21;?;?
0.44,25;22;170;?;?;?
0.42,75;212;17;22;?;?
0.42,20;75;18;170;21;?
0.41,29;21;17;154;?;?
0.45,29;22;18;170;?;?
0.41,75;212;154;?;?;?
0.49,88;22;21;?;?;?
0.72,29;17;21;?;?;?
0.45,17;21;162;?;?;?
0.55,29;22;170;154;?;?
0.49,12;88;21;?;?;?
0.44,20;75;25;21;?;?
0.46,12;88;17;?;?;?
0.54,20;18;170;?;?;?
0.42,22;21;154;?;?;?
0.45,12;22;154;?;?;?
0.44,14;212;162;?;?;?
0.5,20;22;154;?;?;?
0.42,12;22;170;21;?;?
0.47,14;75;18;170;?;?
0.43,14;25;63;?;?;?
0.46,14;21;162;154;?;?
0.46,212;22;21;?;?;?
0.43,63;22;170;?;?;?
0.54,18;170;154;?;?;?
0.43,75;170;21;?;?;?
0.43,29;17;8;?;?;?
0.41,14;212;17;154;?;?
0.41,28;25;17;?;?;?
0.46,14;22;170;154;?;?
0.45,20;75;17;162;154;?
0.44,29;88;21;?;?;?
0.42,25;21;162;?;?;?
0.5,20;28;212;?;?;?
0.42,28;212;17;21;?;?
0.42,20;25;17;21;?;?
0.61,12;212;21;?;?;?
0.56,20;22;21;?;?;?
0.42,75;25;17;?;?;?
0.42,212;17;22;?;?;?
0.4,20;212;17;162;154;?
0.41,20;17;18;?;?;?
0.41,20;14;75;18;?;?
0.55,14;88;212;?;?;?
0.43,88;212;21;162;?;?
0.45,75;17;162;154;?;?
0.43,20;212;18;170;?;?
0.46,14;63;21;?;?;?
0.46,88;212;170;?;?;?
0.47,14;75;17;162;?;?
0.51,28;212;17;?;?;?
0.4,12;88;212;17;?;?
0.43,29;63;22;21;?;?
0.43,88;212;18;170;?;?
0.42,29;25;17;162;?;?
0.41,20;29;18;?;?;?
0.45,12;17;154;?;?;?
0.41,29;18;17;154;?;?
0.47,14;18;154;?;?;?
0.55,29;21;162;154;?;?
0.55,29;17;162;154;?;?
0.59,20;14;212;?;?;?
0.41,29;22;17;154;?;?
0.43,14;212;18;170;?;?
0.6,29;25;17;?;?;?
0.41,75;212;17;154;?;?
0.42,29;25;18;170;?;?
0.41,14;212;162;154;?;?
0.58,20;212;17;?;?;?
0.42,75;29;21;?;?;?
0.43,12;25;63;?;?;?
0.66,20;75;17;?;?;?
0.46,14;212;18;?;?;?
0.5,20;17;154;?;?;?
0.44,17;170;154;?;?;?
0.45,29;17;21;162;?;?
0.49,20;17;162;154;?;?
0.44,12;21;162;154;?;?
0.44,12;212;22;21;?;?
0.56,28;212;21;?;?;?
0.41,20;14;88;21;?;?
0.59,20;75;212;22;?;?
0.4,29;28;22;?;?;?
0.52,20;14;75;22;?;?
0.63,14;212;21;?;?;?
0.55,22;170;154;?;?;?
0.41,88;170;21;?;?;?
0.45,14;25;17;?;?;?
0.4,75;29;17;?;?;?
0.58,14;212;22;?;?;?
0.45,75;88;212;21;?;?
0.43,212;18;170;?;?;?
0.46,14;75;21;162;?;?
0.58,29;25;63;?;?;?
0.41,14;21;22;?;?;?
0.46,20;75;21;154;?;?
0.43,20;14;18;?;?;?
0.43,20;75;212;17;162;?
0.57,20;75;212;17;?;?
0.55,20;14;17;?;?;?
0.41,29;88;212;21;?;?
0.42,14;21;21;?;?;?
0.51,14;88;21;?;?;?
0.5,14;17;162;?;?;?
0.43,29;28;21;?;?;?
0.46,20;75;212;18;?;?
0.49,20;75;17;22;?;?
0.43,75;212;17;162;?;?
0.41,75;21;21;?;?;?
0.46,75;212;22;21;?;?
0.43,14;75;212;22;170;?
0.54,29;18;170;154;?;?
0.49,20;75;162;?;?;?
0.43,28;21;154;?;?;?
0.49,20;75;88;212;?;?
0.45,12;20;21;?;?;?
0.41,75;88;212;17;?;?
0.47,14;88;22;?;?;?
0.4,88;212;17;162;154;?
0.45,20;14;88;212;?;?
0.43,14;75;22;170;154;?
0.43,29;25;22;170;?;?
0.42,14;212;17;22;?;?
0.51,20;75;170;?;?;?
0.43,28;25;21;?;?;?
0.52,14;22;21;?;?;?
0.44,20;29;25;?;?;?
0.43,28;17;162;154;?;?
0.44,75;63;21;?;?;?
0.47,20;25;63;?;?;?
0.41,12;212;18;170;?;?
0.44,12;17;162;154;?;?
0.48,20;75;17;162;?;?
0.43,12;25;22;?;?;?
0.44,29;17;21;154;?;?
0.5,75;22;170;?;?;?
0.43,29;25;162;?;?;?
0.41,12;29;22;?;?;?
0.41,20;14;25;?;?;?
0.42,29;18;21;154;?;?
0.41,20;75;212;170;154;?
0.44,14;75;212;18;?;?
0.48,20;75;63;?;?;?
0.43,29;22;17;?;?;?
0.49,14;29;17;?;?;?
0.55,14;75;212;17;?;?
0.54,28;17;21;?;?;?
0.4,212;18;154;?;?;?
0.45,12;25;17;?;?;?
0.41,63;21;162;?;?;?
0.45,12;170;154;?;?;?
0.42,88;25;21;?;?;?
0.43,28;18;154;?;?;?
0.42,20;75;25;17;?;?
0.56,12;212;22;?;?;?
0.45,29;88;212;?;?;?
0.44,12;22;170;154;?;?
0.42,29;21;17;162;?;?
0.4,14;75;212;17;22;?
0.46,75;21;154;?;?;?
0.45,20;212;22;170;?;?
0.41,18;21;162;?;?;?
0.41,18;21;162;154;?;?
0.41,14;75;88;22;?;?
0.59,20;212;22;?;?;?
0.41,20;212;162;154;?;?
0.46,28;17;162;?;?;?
0.61,29;18;170;?;?;?
0.42,20;28;17;21;?;?
0.44,20;75;18;170;154;?
0.48,25;63;22;?;?;?
0.43,20;75;170;21;?;?
0.49,29;17;170;?;?;?
0.45,75;88;21;?;?;?
0.48,14;75;17;22;?;?
0.41,14;212;154;?;?;?
0.45,12;21;154;?;?;?
0.46,14;18;21;?;?;?
0.43,75;212;21;162;?;?
0.45,29;212;22;?;?;?
0.44,75;21;162;154;?;?
0.44,75;25;21;?;?;?
0.59,29;21;162;?;?;?
0.46,88;17;162;?;?;?
0.43,14;212;17;162;?;?
0.7,20;75;21;?;?;?
0.47,17;22;170;?;?;?
0.56,29;25;22;?;?;?
0.47,14;88;212;22;?;?
0.41,20;75;63;22;?;?
0.42,12;20;22;?;?;?
0.4,20;29;25;21;?;?
0.49,20;28;17;?;?;?
0.52,20;14;75;17;?;?
0.41,29;25;21;162;?;?
0.43,29;17;63;?;?;?
0.44,14;22;170;21;?;?
0.4,25;17;154;?;?;?
0.4,212;17;162;154;?;?
0.63,14;75;22;?;?;?
0.68,14;75;212;?;?;?
0.5,29;21;21;?;?;?
0.47,20;29;17;21;?;?
0.44,14;75;88;21;?;?
0.49,14;21;162;?;?;?
0.45,88;212;162;?;?;?
0.41,75;28;21;?;?;?
0.41,20;28;212;22;?;?
0.41,20;14;162;?;?;?
0.42,29;17;22;170;154;?
0.4,12;20;17;?;?;?
0.41,22;21;162;154;?;?
0.42,12;212;162;?;?;?
0.41,14;212;170;154;?;?
0.4,17;18;170;154;?;?
0.4,20;17;22;21;?;?
0.41,20;75;212;17;154;?
0.42,88;18;21;?;?;?
0.41,14;75;25;17;?;?
0.45,20;75;88;212;21;?
0.4,17;21;22;?;?;?
0.41,75;212;22;154;?;?
0.44,14;75;21;154;?;?
0.5,20;18;154;?;?;?
0.4,20;14;75;170;?;?
0.42,14;75;212;21;162;?
0.44,20;75;18;21;?;?
0.47,20;14;75;212;22;?
0.41,63;17;162;?;?;?
0.42,88;17;162;154;?;?
0.41,20;75;212;162;154;?
0.4,20;14;75;22;21;?
0.57,12;17;21;?;?;?
0.52,14;22;170;?;?;?
0.46,29;21;17;?;?;?
0.42,22;21;162;?;?;?
0.43,20;22;18;?;?;?
0.41,20;29;22;21;?;?
0.46,20;21;22;?;?;?
0.44,14;75;212;22;21;?
0.41,20;75;212;154;?;?
0.68,14;75;21;?;?;?
0.41,20;75;88;17;?;?
0.47,88;17;22;?;?;?
0.42,20;75;88;212;22;?
0.41,88;212;21;154;?;?
0.43,12;170;21;?;?;?
0.42,17;22;170;154;?;?
0.4,18;170;162;?;?;?
0.45,14;28;17;?;?;?
0.4,25;21;154;?;?;?
0.57,20;14;75;212;?;?
0.47,20;25;22;?;?;?
0.44,18;162;154;?;?;?
0.41,28;170;21;?;?;?
0.43,14;75;28;?;?;?
0.42,20;14;170;?;?;?
0.43,14;25;22;?;?;?
0.49,20;14;212;22;?;?
0.41,20;212;22;154;?;?
0.42,14;75;212;18;170;?
0.45,75;22;154;?;?;?
0.42,28;18;21;?;?;?
0.43,75;212;18;170;?;?
0.41,29;170;162;154;?;?
0.45,88;212;22;170;?;?
0.42,20;75;212;17;22;?
0.56,29;162;154;?;?;?
0.46,88;21;162;?;?;?
0.44,29;63;170;?;?;?
0.44,14;75;18;154;?;?
0.55,20;75;17;21;?;?
0.46,20;212;170;?;?;?
0.61,14;75;212;21;?;?
0.56,29;170;154;?;?;?
0.43,29;17;17;?;?;?
0.4,75;212;18;154;?;?
0.57,14;17;21;?;?;?
0.46,28;21;162;?;?;?
0.55,20;22;170;?;?;?
0.48,14;212;17;21;?;?
0.64,20;75;212;21;?;?
0.42,75;18;170;21;?;?
0.56,20;14;75;21;?;?
0.55,20;88;21;?;?;?
0.4,20;29;63;21;?;?
0.49,29;20;21;?;?;?
0.6,29;17;162;?;?;?
0.48,75;17;162;?;?;?
0.46,29;25;17;22;?;?
0.43,17;22;154;?;?;?
0.45,17;18;170;?;?;?
0.43,14;63;22;?;?;?
0.55,20;17;22;?;?;?
0.43,14;75;88;212;21;?
0.42,88;21;162;154;?;?
0.46,75;212;18;?;?;?
0.5,20;21;154;?;?;?
0.59,88;212;22;?;?;?
0.47,14;88;17;?;?;?
0.46,88;18;170;?;?;?
0.43,14;75;63;21;?;?
0.47,14;25;21;?;?;?
0.53,29;170;21;?;?;?
0.43,14;75;21;162;154;?
0.54,20;28;21;?;?;?
0.42,14;75;18;170;154;?
0.41,22;170;162;?;?;?
0.4,88;25;17;?;?;?
0.43,12;29;17;?;?;?
