freq,items
0.42,12;88;50;?;?;?
0.52,14;212;26;21;?;?
0.41,20;2;50;2;6;?
0.41,29;6;22;?;?;?
0.4,14;75;2;2;26;?
0.43,20;6;164;?;?;?
0.51,14;21;8;116;?;?
0.65,20;8;116;?;?;?
0.46,20;14;88;212;21;?
0.54,20;212;22;?;?;?
0.41,212;22;18;?;?;?
0.43,20;14;29;2;?;?
0.42,29;2;26;116;?;?
0.42,2;50;164;116;?;?
0.43,14;28;212;21;?;?
0.52,2;2;164;21;?;?
0.4,12;29;2;50;21;?
0.5,20;14;88;?;?;?
0.45,2;50;2;8;?;?
0.57,14;212;116;?;?;?
0.61,12;88;21;?;?;?
0.5,14;2;50;164;?;?
0.42,75;212;17;162;154;?
0.4,14;29;170;?;?;?
0.45,14;2;50;2;?;?
0.4,50;170;21;?;?;?
0.41,20;29;2;2;8;116
0.56,14;75;212;8;?;?
0.42,12;2;50;2;?;?
0.43,50;26;116;?;?;?
0.51,20;75;50;21;?;?
0.47,75;162;154;?;?;?
0.41,20;14;29;2;50;?
0.59,29;50;8;?;?;?
0.42,2;50;17;154;?;?
0.45,29;2;2;21;8;116
0.51,29;50;2;164;?;?
0.48,18;170;154;?;?;?
0.4,29;2;2;6;8;?
0.44,75;164;8;116;?;?
0.41,50;17;162;?;?;?
0.43,2;26;164;21;?;?
0.41,2;2;21;162;154;?
0.4,88;212;6;116;?;?
0.5,14;212;17;?;?;?
0.41,75;29;50;?;?;?
0.44,28;170;21;?;?;?
0.68,29;8;116;?;?;?
0.44,14;212;21;154;?;?
0.44,14;29;2;164;?;?
0.6,14;212;8;?;?;?
0.41,29;2;50;164;8;?
0.56,29;21;8;116;?;?
0.44,14;2;2;116;?;?
0.64,29;2;50;26;?;?
0.4,2;2;170;21;?;?
0.56,20;2;50;164;?;?
0.41,20;14;212;21;8;116
0.53,14;75;26;21;?;?
0.75,14;212;21;?;?;?
0.44,20;50;164;21;?;?
0.44,2;50;2;116;?;?
0.5,20;26;21;116;?;?
0.56,75;6;21;?;?;?
0.53,26;21;116;?;?;?
0.48,29;50;22;170;?;?
0.43,14;212;17;162;?;?
0.45,26;21;8;?;?;?
0.43,14;75;164;8;?;?
0.44,29;212;26;?;?;?
0.47,14;17;154;?;?;?
0.42,20;2;2;21;8;?
0.44,75;212;21;154;?;?
0.47,12;28;164;?;?;?
0.56,20;14;212;26;?;?
0.41,20;75;212;22;18;?
0.56,20;2;6;?;?;?
0.46,20;28;26;164;?;?
0.4,29;50;17;162;?;?
0.42,20;28;26;6;?;?
0.48,20;29;2;50;26;?
0.64,28;212;21;?;?;?
0.42,14;75;26;21;116;?
0.41,20;14;2;2;164;?
0.51,20;75;212;6;21;?
0.48,20;29;2;2;26;?
0.44,14;22;170;21;?;?
0.46,88;22;154;?;?;?
0.57,212;8;116;?;?;?
0.44,20;212;18;154;?;?
0.44,14;18;170;154;?;?
0.46,12;50;26;?;?;?
0.46,20;75;17;154;?;?
0.51,75;212;17;?;?;?
0.48,14;164;8;?;?;?
0.41,2;6;8;116;?;?
0.44,29;50;17;?;?;?
0.44,14;2;50;116;?;?
0.54,75;2;50;?;?;?
0.46,88;2;2;21;?;?
0.41,29;50;162;154;?;?
0.52,88;212;18;?;?;?
0.42,75;212;18;21;?;?
0.43,28;6;116;?;?;?
0.4,20;26;21;8;116;?
0.44,29;17;21;?;?;?
0.42,20;14;75;212;26;164
0.45,75;212;162;154;?;?
0.42,14;88;26;164;?;?
0.46,20;75;29;21;?;?
0.4,14;75;2;50;26;?
0.43,12;164;8;116;?;?
0.58,2;2;116;?;?;?
0.42,88;2;6;?;?;?
0.4,20;28;88;?;?;?
0.47,20;2;26;164;?;?
0.42,14;75;22;154;?;?
0.66,20;212;26;?;?;?
0.49,20;50;116;?;?;?
0.49,20;88;212;8;?;?
0.44,20;14;212;26;21;?
0.52,29;21;154;?;?;?
0.43,75;164;21;116;?;?
0.42,29;21;21;?;?;?
0.41,88;212;26;21;116;?
0.54,212;26;164;?;?;?
0.46,20;75;212;21;162;?
0.52,29;26;8;116;?;?
0.46,20;20;21;?;?;?
0.42,12;212;26;8;?;?
0.41,75;88;212;164;?;?
0.4,20;14;212;162;?;?
0.42,20;75;212;26;116;?
0.52,12;50;21;?;?;?
0.46,29;50;18;170;?;?
0.47,20;17;162;154;?;?
0.41,14;2;50;2;21;?
0.58,2;21;116;?;?;?
0.48,20;75;212;21;8;116
0.5,212;21;8;?;?;?
0.47,28;21;154;?;?;?
0.49,20;2;50;116;?;?
0.41,14;212;26;164;21;?
0.45,12;2;2;164;?;?
0.41,2;50;17;162;?;?
0.54,20;212;26;164;?;?
0.41,2;164;8;116;?;?
0.47,14;29;2;2;21;?
0.51,12;2;2;21;?;?
0.43,12;18;170;154;?;?
0.46,12;21;162;154;?;?
0.5,29;2;2;22;?;?
0.43,20;14;212;17;?;?
0.4,29;2;50;162;154;?
0.48,20;14;6;21;?;?
0.42,20;29;2;2;21;116
0.42,29;2;50;21;162;?
0.68,20;29;21;?;?;?
0.51,20;75;2;21;?;?
0.59,28;8;116;?;?;?
0.43,20;88;18;?;?;?
0.44,20;2;22;?;?;?
0.41,28;18;170;21;?;?
0.42,14;75;170;154;?;?
0.42,20;75;88;26;?;?
0.41,12;212;17;162;154;?
0.55,14;22;170;?;?;?
0.48,29;2;22;170;?;?
0.45,75;164;116;?;?;?
0.53,29;2;50;26;164;?
0.41,20;14;162;154;?;?
0.5,75;21;8;116;?;?
0.48,212;21;8;116;?;?
0.64,20;14;212;21;?;?
0.42,12;212;22;170;154;?
0.52,2;50;164;21;?;?
0.43,28;50;26;?;?;?
0.53,2;164;21;?;?;?
0.41,20;2;22;170;?;?
0.41,2;2;22;170;154;?
0.5,14;2;2;6;?;?
0.44,75;212;17;154;?;?
0.45,12;26;164;21;?;?
0.47,20;14;75;8;116;?
0.42,29;2;164;8;?;?
0.51,212;22;170;?;?;?
0.5,88;2;2;?;?;?
0.4,29;2;50;22;154;?
0.4,14;75;212;17;154;?
0.42,20;14;75;2;50;?
0.41,20;14;2;50;164;?
0.42,20;28;212;6;?;?
0.46,12;26;116;?;?;?
0.43,12;88;17;?;?;?
0.42,20;14;75;21;8;?
0.42,2;2;22;154;?;?
0.47,88;26;8;?;?;?
0.43,29;2;26;8;?;?
0.41,20;28;22;170;?;?
0.48,20;2;50;21;116;?
0.43,88;212;21;162;154;?
0.41,20;14;88;212;26;?
0.64,12;212;26;?;?;?
0.45,212;162;154;?;?;?
0.41,212;22;170;21;?;?
0.43,20;75;18;170;154;?
0.56,14;88;21;?;?;?
0.42,88;164;21;116;?;?
0.42,88;2;164;?;?;?
0.42,14;75;21;154;?;?
0.44,20;75;2;2;26;?
0.43,20;75;22;18;?;?
0.51,20;2;50;8;?;?
0.42,14;212;6;8;?;?
0.42,20;29;2;26;164;?
0.4,20;6;51;?;?;?
0.4,14;12;212;21;?;?
0.4,20;164;21;8;?;?
0.43,212;22;21;?;?;?
0.42,12;20;164;?;?;?
0.41,29;50;21;162;154;?
0.4,28;21;51;?;?;?
0.44,20;29;2;2;8;?
0.44,75;2;50;6;?;?
0.4,75;212;164;8;116;?
0.46,20;50;2;21;?;?
0.64,20;75;8;?;?;?
0.46,12;50;164;?;?;?
0.45,20;75;2;6;?;?
0.41,20;212;18;170;154;?
0.67,2;2;26;?;?;?
0.42,20;2;2;170;?;?
0.43,29;164;51;?;?;?
0.41,12;2;50;8;?;?
0.4,20;29;2;2;26;164
0.44,12;88;164;21;?;?
0.44,14;2;50;8;116;?
0.47,14;26;8;116;?;?
0.42,20;88;212;18;?;?
0.44,20;14;18;170;?;?
0.41,20;75;28;21;?;?
0.4,29;2;50;26;116;?
0.44,88;212;17;162;?;?
0.55,29;2;50;116;?;?
0.41,14;2;2;26;21;?
0.41,2;50;21;162;154;?
0.46,212;21;162;?;?;?
0.55,14;29;6;?;?;?
0.45,12;26;21;116;?;?
0.4,20;6;21;8;?;?
0.41,75;212;22;170;21;?
0.52,20;14;8;116;?;?
0.48,212;18;170;?;?;?
0.48,20;2;2;21;116;?
0.46,20;75;170;154;?;?
0.48,20;75;21;162;?;?
0.4,14;75;164;8;116;?
0.41,88;212;22;18;?;?
0.75,20;75;212;21;?;?
0.72,29;2;2;21;?;?
0.46,29;2;21;8;116;?
0.5,164;8;116;?;?;?
0.44,14;212;170;154;?;?
0.51,29;22;21;?;?;?
0.48,29;22;170;21;?;?
0.47,20;29;17;?;?;?
0.48,29;2;50;26;6;?
0.53,50;26;21;?;?;?
0.44,50;21;162;?;?;?
0.6,20;75;21;116;?;?
0.66,14;75;26;?;?;?
0.49,14;29;2;21;?;?
0.45,20;75;21;162;154;?
0.42,2;17;162;?;?;?
0.41,50;6;8;116;?;?
0.51,20;26;116;?;?;?
0.45,75;18;21;?;?;?
0.41,20;75;88;212;26;?
0.47,2;50;21;8;116;?
0.42,50;22;21;?;?;?
0.41,20;75;29;50;?;?
0.43,75;6;21;116;?;?
0.41,29;2;26;21;116;?
0.43,20;29;2;21;116;?
0.41,20;88;212;21;8;?
0.42,29;164;21;8;?;?
0.44,12;88;212;8;116;?
0.43,20;75;212;164;8;?
0.58,2;50;116;?;?;?
0.57,14;164;21;?;?;?
0.56,14;26;6;?;?;?
0.51,6;8;116;?;?;?
0.54,20;21;8;116;?;?
0.51,12;88;212;6;?;?
0.54,88;212;26;164;?;?
0.45,20;75;26;8;116;?
0.42,29;2;51;?;?;?
0.6,20;26;6;?;?;?
0.45,29;2;50;18;170;?
0.5,20;29;2;26;?;?
0.44,14;50;8;116;?;?
0.41,20;29;50;26;164;?
0.43,75;22;170;21;?;?
0.51,75;212;6;21;?;?
0.41,12;29;8;?;?;?
0.44,20;14;212;170;?;?
0.44,12;88;18;?;?;?
0.41,14;75;212;170;154;?
0.4,20;29;2;26;21;?
0.47,20;14;170;?;?;?
0.51,12;2;21;?;?;?
0.51,20;14;75;212;26;?
0.41,28;212;18;170;?;?
0.43,28;212;26;21;?;?
0.41,12;88;2;2;?;?
0.44,14;50;116;?;?;?
0.53,28;22;170;?;?;?
0.52,29;2;22;?;?;?
0.4,20;14;6;8;?;?
0.51,20;14;75;212;164;?
0.56,12;88;26;?;?;?
0.42,20;28;17;?;?;?
0.44,12;164;116;?;?;?
0.55,20;75;50;?;?;?
0.4,212;6;116;?;?;?
0.41,2;6;21;116;?;?
0.41,2;164;21;116;?;?
0.46,20;22;170;21;?;?
0.42,20;75;2;8;?;?
0.49,29;2;50;2;164;?
0.46,20;88;212;21;116;?
0.47,14;22;154;?;?;?
0.46,14;75;212;17;?;?
0.45,50;2;8;?;?;?
0.74,29;50;21;?;?;?
0.47,12;212;18;170;?;?
0.6,88;212;8;?;?;?
0.41,50;164;21;116;?;?
0.54,20;28;212;?;?;?
0.47,28;26;8;?;?;?
0.44,20;75;212;170;154;?
0.44,14;212;162;154;?;?
0.44,75;212;18;154;?;?
0.52,14;29;2;50;?;?
0.55,29;2;50;21;116;?
0.43,12;212;17;154;?;?
0.4,20;75;21;51;?;?
0.42,12;20;6;?;?;?
0.44,14;29;50;26;?;?
0.44,88;26;21;116;?;?
0.6,20;75;212;8;?;?
0.44,20;50;22;?;?;?
0.42,20;2;50;2;164;?
0.48,14;26;164;21;?;?
0.43,28;2;2;164;?;?
0.42,75;212;6;8;?;?
0.41,88;212;22;170;21;?
0.51,14;50;26;?;?;?
0.41,88;2;50;26;?;?
0.41,20;14;88;164;?;?
0.47,2;2;21;8;116;?
0.6,75;26;164;?;?;?
0.42,20;50;26;6;?;?
0.43,12;29;2;50;?;?
0.43,20;29;26;8;?;?
0.48,28;212;21;116;?;?
0.5,2;21;8;?;?;?
0.44,212;17;154;?;?;?
0.53,20;14;116;?;?;?
0.43,28;18;170;154;?;?
0.45,20;29;2;8;?;?
0.41,20;29;164;8;?;?
0.42,29;2;50;26;8;?
0.41,29;2;22;154;?;?
0.48,29;17;162;154;?;?
0.51,14;2;164;?;?;?
0.44,212;21;154;?;?;?
0.62,14;21;116;?;?;?
0.5,50;2;6;?;?;?
0.74,29;2;21;?;?;?
0.44,20;75;2;2;164;?
0.51,29;164;116;?;?;?
0.44,20;75;212;17;162;?
0.51,28;18;170;?;?;?
0.43,28;6;8;116;?;?
0.42,20;28;212;164;?;?
0.43,12;22;170;21;?;?
0.44,12;75;212;21;?;?
0.51,2;50;2;26;?;?
0.5,20;14;2;50;?;?
0.43,20;212;2;?;?;?
0.44,22;18;170;?;?;?
0.42,14;28;21;116;?;?
0.55,12;6;21;?;?;?
0.44,20;75;2;50;6;?
0.6,20;212;8;?;?;?
0.5,20;14;2;2;?;?
0.41,29;50;154;?;?;?
0.42,12;212;164;8;?;?
0.51,88;212;17;?;?;?
0.42,20;75;212;18;21;?
0.41,88;2;2;164;?;?
0.44,20;29;2;50;8;?
0.44,212;22;154;?;?;?
0.42,28;2;2;6;?;?
0.61,14;2;2;?;?;?
0.44,20;14;75;212;8;116
0.48,28;2;21;?;?;?
0.42,50;170;154;?;?;?
0.41,14;75;50;164;?;?
0.41,29;2;2;164;8;?
0.64,29;2;50;164;?;?
0.54,20;75;212;26;164;?
0.4,212;164;8;116;?;?
0.53,2;50;26;21;?;?
0.61,20;75;116;?;?;?
0.44,29;50;162;?;?;?
0.43,2;2;26;116;?;?
0.46,18;170;21;?;?;?
0.41,20;14;88;212;6;?
0.43,20;75;29;164;?;?
0.45,20;14;28;21;?;?
0.46,20;14;22;170;?;?
0.58,20;14;75;212;21;?
0.49,212;26;6;?;?;?
0.42,2;6;116;?;?;?
0.48,14;29;2;50;21;?
0.42,29;26;164;116;?;?
0.43,28;6;21;116;?;?
0.5,12;212;164;21;?;?
0.45,75;50;6;?;?;?
0.4,29;2;2;170;154;?
0.48,88;21;162;?;?;?
0.48,20;29;26;6;?;?
0.47,14;212;21;8;116;?
0.44,2;2;21;162;?;?
0.41,2;18;21;?;?;?
0.41,75;88;164;?;?;?
0.51,14;75;164;21;?;?
0.52,29;2;26;21;?;?
0.42,29;50;2;26;164;?
0.65,14;75;164;?;?;?
0.46,75;18;154;?;?;?
0.55,20;29;8;?;?;?
0.43,88;212;2;?;?;?
0.44,88;164;116;?;?;?
0.52,20;212;26;21;?;?
0.42,20;75;212;170;21;?
0.46,14;2;2;8;?;?
0.49,29;50;21;8;?;?
0.46,20;14;50;21;?;?
0.49,2;2;22;170;?;?
0.4,14;75;28;?;?;?
0.51,20;212;22;170;?;?
0.41,14;212;17;162;154;?
0.41,20;14;2;50;6;?
0.5,29;18;21;?;?;?
0.46,12;2;164;?;?;?
0.57,20;75;212;21;116;?
0.4,2;50;170;21;?;?
0.42,29;2;2;26;8;?
0.54,20;88;212;164;?;?
0.46,14;18;21;?;?;?
0.47,14;75;212;170;?;?
0.45,75;50;26;?;?;?
0.51,12;29;21;?;?;?
0.52,29;162;154;?;?;?
0.45,20;75;2;164;?;?
0.53,29;212;21;?;?;?
0.56,20;50;26;?;?;?
0.41,29;2;2;21;162;?
0.53,29;2;2;26;164;?
0.47,14;21;154;?;?;?
0.4,29;7;135;?;?;?
0.42,2;2;162;154;?;?
0.43,20;2;26;6;?;?
0.51,88;212;6;21;?;?
0.47,20;14;29;21;?;?
0.5,20;75;212;17;?;?
0.61,2;2;8;?;?;?
0.5,14;212;6;21;?;?
0.43,12;22;18;?;?;?
0.42,12;212;2;?;?;?
0.51,20;212;164;21;?;?
0.45,12;2;2;6;?;?
0.47,14;75;212;6;21;?
0.43,20;88;6;21;?;?
0.51,6;21;116;?;?;?
0.57,28;26;21;?;?;?
0.4,20;7;7;?;?;?
0.43,28;2;2;26;?;?
0.43,28;164;21;116;?;?
0.43,14;75;162;154;?;?
0.5,20;26;164;21;?;?
0.82,20;75;212;?;?;?
0.47,88;2;21;?;?;?
0.44,28;17;162;154;?;?
0.48,14;29;8;?;?;?
0.42,2;50;2;26;164;?
0.6,75;21;116;?;?;?
0.51,50;2;26;?;?;?
0.46,12;2;26;?;?;?
0.44,75;17;162;154;?;?
0.51,75;88;212;?;?;?
0.47,20;50;26;164;?;?
0.44,75;212;17;162;?;?
0.53,29;164;8;?;?;?
0.44,28;26;21;116;?;?
0.45,20;88;212;26;164;?
0.5,14;75;212;26;164;?
0.4,75;50;2;?;?;?
0.53,2;2;22;?;?;?
0.41,2;50;164;21;116;?
0.4,29;2;18;21;?;?
0.46,12;88;116;?;?;?
0.4,29;2;6;116;?;?
0.41,12;212;170;21;?;?
0.43,20;14;212;21;8;?
0.41,14;75;88;212;21;?
0.42,29;2;154;?;?;?
0.42,2;50;26;164;21;?
0.45,12;26;8;116;?;?
0.51,29;22;170;154;?;?
0.67,2;2;164;?;?;?
0.53,2;50;22;?;?;?
0.45,20;50;26;21;?;?
0.42,88;50;6;?;?;?
0.55,20;14;212;6;?;?
0.42,29;2;50;2;116;?
0.45,14;164;21;116;?;?
0.45,75;50;164;?;?;?
0.51,29;50;2;26;?;?
0.46,75;21;154;?;?;?
0.42,14;29;2;50;6;?
0.43,88;212;51;?;?;?
0.56,14;75;116;?;?;?
0.45,20;75;28;?;?;?
0.42,88;212;170;21;?;?
0.41,14;75;51;?;?;?
0.41,29;50;22;21;?;?
0.76,2;2;21;?;?;?
0.4,14;75;170;21;?;?
0.47,12;212;26;6;?;?
0.41,20;212;26;164;21;?
0.62,14;26;164;?;?;?
0.52,88;212;170;?;?;?
0.64,29;164;21;?;?;?
0.42,29;212;8;?;?;?
0.44,88;212;17;154;?;?
0.41,29;88;212;21;?;?
0.49,50;22;170;?;?;?
0.53,75;22;170;?;?;?
0.61,20;29;2;?;?;?
0.68,20;2;50;?;?;?
0.42,20;14;75;29;?;?
0.45,75;2;6;?;?;?
0.51,21;162;154;?;?;?
0.41,50;2;26;21;?;?
0.46,88;2;50;21;?;?
0.43,2;6;8;?;?;?
0.46,14;21;162;154;?;?
0.5,14;2;2;164;?;?
0.41,88;212;164;116;?;?
0.45,28;26;164;21;?;?
0.46,75;29;21;?;?;?
0.65,29;50;26;?;?;?
0.49,29;2;170;?;?;?
0.5,14;88;164;?;?;?
0.43,12;88;212;26;164;?
0.5,14;75;50;?;?;?
0.47,14;28;212;?;?;?
0.45,29;212;164;?;?;?
0.43,12;212;17;162;?;?
0.58,12;26;21;?;?;?
0.51,20;75;212;22;170;?
0.59,29;2;8;?;?;?
0.41,20;75;2;50;8;?
0.43,14;212;26;8;?;?
0.42,2;50;26;8;116;?
0.43,28;50;6;?;?;?
0.42,20;2;170;?;?;?
0.58,12;88;212;21;?;?
0.42,88;2;26;?;?;?
0.41,20;14;88;212;164;?
0.47,29;2;50;22;170;?
0.75,20;212;21;?;?;?
0.4,14;212;6;116;?;?
0.46,14;75;2;21;?;?
0.47,50;18;170;?;?;?
0.45,20;75;22;21;?;?
0.46,12;88;212;8;?;?
0.4,26;6;8;?;?;?
0.43,20;28;164;21;?;?
0.41,14;29;18;?;?;?
0.5,2;2;170;?;?;?
0.46,20;75;18;154;?;?
0.76,2;50;21;?;?;?
0.45,20;2;26;21;?;?
0.58,88;26;164;?;?;?
0.42,2;170;154;?;?;?
0.41,14;75;29;21;?;?
0.43,75;18;170;154;?;?
0.52,20;75;212;26;21;?
0.44,28;88;212;?;?;?
0.57,2;50;8;116;?;?
0.4,14;75;6;8;116;?
0.53,20;75;22;170;?;?
0.45,20;29;50;8;?;?
0.48,28;2;2;21;?;?
0.46,88;18;154;?;?;?
0.46,12;212;21;8;116;?
0.43,75;212;21;162;154;?
0.44,20;2;6;21;?;?
0.41,2;50;22;170;154;?
0.44,20;2;50;22;?;?
0.51,20;2;8;?;?;?
0.43,28;2;6;?;?;?
0.4,164;21;8;116;?;?
0.46,20;75;26;116;?;?
0.44,20;2;50;26;21;?
0.54,12;22;170;?;?;?
0.43,14;29;26;6;?;?
0.43,20;29;50;21;116;?
0.49,20;29;50;6;?;?
0.48,20;6;8;116;?;?
0.46,28;22;154;?;?;?
0.45,2;2;162;?;?;?
0.63,20;14;26;?;?;?
0.51,75;212;164;21;?;?
0.42,2;50;162;154;?;?
0.48,20;2;2;8;116;?
0.45,20;75;212;154;?;?
0.41,12;212;26;116;?;?
0.44,29;2;17;?;?;?
0.55,12;2;50;?;?;?
0.51,88;212;22;170;?;?
0.5,14;88;26;?;?;?
0.42,2;2;18;154;?;?
0.43,29;2;50;17;?;?
0.43,20;28;18;?;?;?
0.45,75;2;50;164;?;?
0.64,20;26;21;?;?;?
0.4,29;2;50;51;?;?
0.43,12;6;8;116;?;?
0.48,20;164;8;116;?;?
0.44,12;88;6;21;?;?
0.43,14;2;26;164;?;?
0.47,20;28;116;?;?;?
0.44,20;14;75;2;?;?
0.49,29;170;21;?;?;?
0.47,20;212;162;?;?;?
0.53,14;29;50;?;?;?
0.51,2;26;6;?;?;?
0.47,12;75;212;?;?;?
0.46,20;14;2;50;21;?
0.49,14;75;21;8;?;?
0.43,88;164;8;116;?;?
0.45,20;88;26;21;?;?
0.42,20;26;164;8;?;?
0.43,75;212;2;?;?;?
0.42,212;170;21;?;?;?
0.45,12;2;50;26;?;?
0.51,12;88;212;164;?;?
0.51,20;75;88;?;?;?
0.41,14;2;26;21;?;?
0.42,20;14;75;212;22;?
0.42,20;50;2;164;?;?
0.44,20;18;170;21;?;?
0.51,88;18;170;?;?;?
0.54,20;88;212;26;?;?
0.47,12;17;154;?;?;?
0.41,12;29;50;21;?;?
0.42,20;17;21;?;?;?
0.47,20;14;26;6;?;?
0.42,2;2;164;116;?;?
0.41,29;50;2;26;21;?
0.42,20;88;26;6;?;?
0.43,20;75;212;22;170;154
0.42,20;28;170;?;?;?
