freq,items
0.61,29;180;59;?
0.41,29;180;59;23
0.48,29;180;59;1
0.63,29;1;23;?
0.54,29;180;1;?
0.45,29;59;23;?
0.46,29;180;23;?
0.53,29;59;1;?
0.41,29;1;60;?
0.48,180;59;1;?
0.41,180;59;23;?
