freq,items
0.43,20;36;23;?
0.53,29;180;23;?
0.4,29;20;23;?
0.52,29;59;23;?
0.43,29;59;27;?
0.45,180;59;23;?
0.45,29;180;59;23
0.43,29;180;27;?
0.45,29;20;36;?
0.45,29;27;102;?
0.47,29;23;102;?
0.59,29;180;59;?
