freq,items
0.49,29;137;18;?;?;?
0.4,137;22;170;24;?;?
0.45,182;22;170;?;?;?
0.42,182;29;18;170;?;?
0.44,11;41;29;?;?;?
0.5,11;29;54;137;?;?
0.43,11;54;18;170;?;?
0.42,29;54;18;170;147;?
0.45,29;137;147;?;?;?
0.41,54;137;61;129;?;?
0.43,29;22;60;?;?;?
0.4,11;54;137;22;147;?
0.41,29;22;170;24;?;?
0.41,29;54;22;18;147;?
0.41,29;137;24;147;?;?
0.45,54;137;22;18;170;?
0.45,182;54;137;48;?;?
0.43,182;18;170;?;?;?
0.47,54;137;22;147;?;?
0.45,11;137;22;170;?;?
0.47,29;18;170;147;?;?
0.44,182;29;22;170;?;?
0.44,11;54;137;18;?;?
0.46,182;54;22;?;?;?
0.45,29;137;18;147;?;?
0.43,11;137;61;?;?;?
0.41,54;170;24;?;?;?
0.41,11;54;137;61;?;?
0.4,29;137;129;?;?;?
0.48,41;29;137;?;?;?
0.41,137;61;129;235;?;?
0.43,11;22;18;170;?;?
0.42,182;54;170;?;?;?
0.42,11;137;147;?;?;?
0.42,29;48;61;?;?;?
0.47,11;29;170;?;?;?
0.46,29;48;22;?;?;?
0.51,22;18;170;?;?;?
0.4,182;11;29;?;?;?
0.45,29;54;137;22;170;?
0.42,29;61;129;235;?;?
0.42,182;137;18;?;?;?
0.44,22;18;170;147;?;?
0.51,54;137;22;170;?;?
0.49,11;22;170;?;?;?
0.51,11;29;22;?;?;?
0.46,182;41;29;?;?;?
0.41,41;137;22;170;?;?
0.42,11;22;170;147;?;?
0.44,54;137;24;147;?;?
0.45,41;29;54;137;?;?
0.43,29;137;22;18;170;?
0.41,11;54;137;22;18;?
0.49,11;54;22;?;?;?
0.44,41;137;22;?;?;?
0.48,29;54;22;170;?;?
0.43,182;29;137;48;?;?
0.51,11;137;48;?;?;?
0.52,182;29;137;?;?;?
0.44,29;54;147;?;?;?
0.55,29;54;48;?;?;?
0.43,11;137;24;?;?;?
0.45,54;137;18;170;147;?
0.54,54;22;170;?;?;?
0.53,41;54;137;?;?;?
0.4,41;54;137;170;?;?
0.47,22;18;147;?;?;?
0.42,137;129;235;?;?;?
0.42,11;29;54;22;?;?
0.42,54;137;48;22;?;?
0.52,54;137;18;?;?;?
0.49,54;137;24;?;?;?
0.5,54;22;147;?;?;?
0.41,54;137;22;18;170;147
0.49,11;54;137;48;?;?
0.64,29;54;137;?;?;?
0.41,41;29;54;48;?;?
0.46,11;22;18;?;?;?
0.44,29;137;22;170;147;?
0.46,29;137;22;18;?;?
0.41,54;59;235;?;?;?
0.41,54;48;60;?;?;?
0.42,29;61;235;?;?;?
0.4,11;29;18;147;?;?
0.42,182;29;60;?;?;?
0.48,41;29;48;?;?;?
0.42,54;137;59;?;?;?
0.41,182;29;54;22;?;?
0.51,54;22;18;?;?;?
0.47,137;22;18;170;?;?
0.46,29;137;24;?;?;?
0.48,29;137;22;170;?;?
0.41,11;137;22;170;147;?
0.47,41;54;48;?;?;?
0.41,11;29;22;18;170;?
0.51,29;22;18;170;?;?
0.44,54;137;55;?;?;?
0.45,182;29;18;?;?;?
0.51,137;22;18;?;?;?
0.41,41;29;22;170;?;?
0.4,11;54;137;147;?;?
0.52,11;54;48;?;?;?
0.41,137;59;235;?;?;?
0.49,137;22;170;147;?;?
0.4,182;54;137;170;?;?
0.44,29;54;137;61;?;?
0.48,54;137;147;?;?;?
0.5,54;170;147;?;?;?
0.4,182;29;54;137;48;?
0.42,41;54;22;170;?;?
0.42,11;137;60;?;?;?
0.42,11;41;54;?;?;?
0.44,29;54;170;147;?;?
0.4,11;18;170;147;?;?
0.43,11;22;147;?;?;?
0.42,137;22;24;?;?;?
0.49,11;137;22;?;?;?
0.42,41;137;170;?;?;?
0.49,54;137;61;?;?;?
0.5,22;170;147;?;?;?
0.47,11;54;137;22;?;?
0.41,137;48;60;?;?;?
0.44,29;54;18;147;?;?
0.42,54;129;235;?;?;?
0.42,29;54;137;22;147;?
0.42,29;54;137;22;170;147
0.43,11;18;147;?;?;?
0.42,182;29;61;?;?;?
0.45,29;54;22;18;?;?
0.52,54;137;170;?;?;?
0.47,54;137;18;147;?;?
0.46,11;137;18;?;?;?
0.43,182;41;137;?;?;?
0.4,11;54;137;60;?;?
0.43,11;29;60;?;?;?
0.42,54;18;24;?;?;?
0.4,29;48;24;?;?;?
0.4,137;48;170;?;?;?
0.42,182;137;170;?;?;?
0.4,29;137;59;?;?;?
0.47,182;137;48;?;?;?
0.46,54;24;147;?;?;?
0.5,54;18;147;?;?;?
0.42,29;54;137;147;?;?
0.49,29;137;170;?;?;?
0.5,137;22;147;?;?;?
0.42,41;29;170;?;?;?
0.43,11;137;22;18;?;?
0.55,29;137;48;?;?;?
0.44,29;54;22;147;?;?
0.53,11;29;137;?;?;?
0.46,29;54;18;170;?;?
0.46,29;24;147;?;?;?
0.43,11;29;54;48;?;?
0.46,137;24;147;?;?;?
0.41,54;61;129;235;?;?
0.4,182;29;24;?;?;?
0.41,11;54;137;24;?;?
0.43,29;22;24;?;?;?
0.41,29;54;24;147;?;?
0.42,182;137;22;170;?;?
0.47,54;137;22;170;147;?
0.45,29;137;60;?;?;?
0.46,11;29;22;170;?;?
0.44,54;137;22;18;147;?
0.43,54;61;129;?;?;?
0.41,11;41;137;?;?;?
0.44,11;54;137;170;?;?
0.43,29;54;137;22;18;?
0.42,54;137;129;?;?;?
0.51,182;29;48;?;?;?
0.43,182;29;54;48;?;?
0.44,54;48;22;?;?;?
0.51,29;54;137;48;?;?
0.41,29;4;112;?;?;?
0.42,41;29;18;?;?;?
0.49,29;54;137;22;?;?
0.41,29;59;235;?;?;?
0.54,137;22;170;?;?;?
0.44,182;41;54;?;?;?
0.41,29;137;55;?;?;?
0.48,54;137;60;?;?;?
0.46,11;54;18;?;?;?
0.56,182;29;54;?;?;?
0.41,137;61;59;?;?;?
0.41,11;29;54;137;48;?
0.5,29;170;147;?;?;?
0.41,137;22;60;?;?;?
0.42,182;54;22;170;?;?
0.48,29;54;170;?;?;?
0.46,29;137;61;?;?;?
0.43,11;29;137;48;?;?
0.47,18;170;147;?;?;?
0.57,11;29;54;?;?;?
0.5,137;170;147;?;?;?
0.41,137;48;61;?;?;?
0.4,11;29;170;147;?;?
0.42,182;29;22;18;?;?
0.41,29;48;18;?;?;?
0.43,29;61;129;?;?;?
0.42,182;22;18;?;?;?
0.55,29;18;170;?;?;?
0.4,182;137;24;?;?;?
0.52,29;54;22;?;?;?
0.56,54;137;22;?;?;?
0.42,29;137;18;170;147;?
0.42,29;54;22;18;170;?
0.47,137;18;170;147;?;?
0.4,182;54;24;?;?;?
0.46,29;54;137;18;?;?
0.42,29;54;55;?;?;?
0.44,11;29;22;18;?;?
0.46,29;54;61;?;?;?
0.45,29;137;170;147;?;?
0.42,11;29;137;22;?;?
0.42,182;54;18;?;?;?
0.49,182;29;54;137;?;?
0.41,22;170;24;?;?;?
0.43,11;170;147;?;?;?
0.5,41;29;54;?;?;?
0.43,182;29;55;?;?;?
0.42,11;137;22;147;?;?
0.41,41;18;170;?;?;?
0.43,11;54;61;?;?;?
0.42,41;54;170;?;?;?
0.58,29;22;170;?;?;?
0.41,29;170;24;?;?;?
0.46,29;54;137;170;?;?
0.4,11;54;137;170;147;?
0.42,61;129;235;?;?;?
0.43,54;22;18;170;147;?
0.4,54;137;129;235;?;?
0.4,11;29;147;?;?;?
0.46,54;22;18;147;?;?
0.42,11;54;22;147;?;?
0.42,137;18;24;?;?;?
0.4,11;29;22;147;?;?
0.4,54;137;61;235;?;?
0.42,29;48;60;?;?;?
0.41,54;137;58;?;?;?
0.54,11;29;48;?;?;?
0.42,29;61;59;?;?;?
0.4,54;48;170;?;?;?
0.42,29;18;24;?;?;?
0.43,11;29;61;?;?;?
0.43,11;54;22;18;?;?
0.42,41;54;18;?;?;?
0.51,54;18;170;?;?;?
0.47,29;22;18;147;?;?
0.47,54;18;170;147;?;?
0.41,137;170;24;?;?;?
0.42,11;137;18;147;?;?
0.41,41;22;18;?;?;?
0.49,54;22;170;147;?;?
0.42,41;137;18;?;?;?
