freq,items
0.58,29;1;23;?
0.42,1;60;108;?
0.45,29;21;108;?
0.44,29;23;108;?
0.4,1;22;108;?
0.57,29;59;23;?
0.46,29;180;21;?
0.44,1;23;108;?
0.44,1;21;108;?
0.45,29;21;22;?
0.48,180;59;23;?
0.48,29;180;59;23
0.44,29;180;60;?
0.43,29;1;21;?
0.42,1;23;22;?
0.43,29;60;108;?
0.43,29;23;22;?
0.41,29;22;108;?
0.44,1;21;22;?
0.45,29;59;21;?
0.41,29;1;60;?
0.58,29;180;23;?
0.66,29;180;59;?
0.43,29;59;60;?
