freq,items
0.49,20;14;25;18;?;?
0.46,20;14;6;22;170;?
0.43,20;14;75;24;?;?
0.44,26;164;24;147;?;?
0.45,20;75;26;22;18;?
0.66,20;29;170;?;?;?
0.8,29;22;170;?;?;?
0.51,20;63;22;18;170;?
0.46,14;25;22;18;?;?
0.57,20;17;21;?;?;?
0.49,20;75;25;18;170;?
0.55,25;26;164;?;?;?
0.5,75;6;170;?;?;?
0.41,29;26;22;18;147;?
0.6,29;25;63;22;?;?
0.42,29;25;22;18;170;147
0.58,20;75;212;6;?;?
0.52,29;25;170;24;?;?
0.47,88;22;18;170;?;?
0.52,14;26;21;?;?;?
0.48,12;6;22;170;?;?
0.4,14;29;24;?;?;?
0.42,12;22;24;147;?;?
0.43,212;22;24;?;?;?
0.45,14;212;26;6;?;?
0.43,20;29;25;22;24;?
0.4,22;18;170;24;147;?
0.48,88;25;22;170;?;?
0.47,20;75;63;164;?;?
0.47,12;88;17;?;?;?
0.43,88;212;6;22;?;?
0.66,20;25;170;?;?;?
0.43,14;212;26;18;?;?
0.44,75;29;6;?;?;?
0.5,14;63;21;?;?;?
0.49,25;63;26;?;?;?
0.52,29;170;24;147;?;?
0.45,75;63;6;?;?;?
0.52,14;164;22;170;?;?
0.44,29;6;22;170;24;?
0.55,29;63;22;147;?;?
0.5,29;25;17;18;170;?
0.44,88;63;21;?;?;?
0.43,28;212;21;?;?;?
0.43,20;63;170;24;147;?
0.42,25;63;26;164;?;?
0.4,29;63;164;147;?;?
0.52,20;29;24;?;?;?
0.43,14;26;22;170;147;?
0.46,75;63;21;?;?;?
0.41,20;212;164;21;?;?
0.4,14;25;17;170;?;?
0.57,20;6;18;170;?;?
0.43,20;164;18;170;147;?
0.43,75;212;164;170;?;?
0.47,20;75;29;17;?;?
0.48,29;164;170;147;?;?
0.55,63;18;147;?;?;?
0.44,28;25;17;?;?;?
0.4,26;6;21;116;?;?
0.44,12;26;22;18;?;?
0.41,12;212;63;22;?;?
0.46,29;63;6;18;?;?
0.43,20;29;6;24;?;?
0.41,12;212;164;22;170;?
0.45,20;14;28;?;?;?
0.51,29;17;26;164;?;?
0.48,20;164;22;18;170;?
0.6,20;212;22;?;?;?
0.47,20;25;63;164;?;?
0.54,20;75;26;6;?;?
0.4,75;212;25;170;?;?
0.51,20;75;164;170;?;?
0.51,12;25;22;170;?;?
0.54,14;6;22;?;?;?
0.43,20;75;25;26;?;?
0.56,14;25;170;?;?;?
0.56,14;63;18;?;?;?
0.44,25;63;24;147;?;?
0.46,88;170;147;?;?;?
0.44,20;14;6;18;170;?
0.44,88;212;170;147;?;?
0.49,25;63;24;?;?;?
0.6,25;63;170;?;?;?
0.43,12;212;164;22;?;?
0.43,20;14;75;25;22;?
0.41,14;63;8;116;?;?
0.46,20;14;63;18;170;?
0.43,88;212;116;?;?;?
0.44,20;29;22;24;147;?
0.4,26;6;8;116;?;?
0.73,29;63;170;?;?;?
0.52,29;25;17;22;170;?
0.49,20;29;25;63;22;?
0.51,20;17;24;?;?;?
0.58,12;212;22;?;?;?
0.45,20;14;18;147;?;?
0.44,14;29;21;?;?;?
0.44,20;212;18;147;?;?
0.46,20;75;63;21;?;?
0.4,63;21;8;?;?;?
0.43,212;22;170;147;?;?
0.42,20;75;6;8;?;?
0.51,20;75;63;22;170;?
0.48,17;18;170;24;?;?
0.48,20;29;17;22;18;?
0.45,63;18;170;24;147;?
0.51,164;24;147;?;?;?
0.4,75;164;116;?;?;?
0.44,25;63;8;116;?;?
0.44,75;164;24;?;?;?
0.51,12;29;63;?;?;?
0.42,14;25;17;22;?;?
0.42,14;212;164;22;170;?
0.44,14;25;63;22;170;?
0.54,14;212;18;170;?;?
0.45,20;28;26;164;?;?
0.44,75;212;26;18;?;?
0.54,29;25;17;22;?;?
0.44,29;25;63;22;170;147
0.41,14;63;18;24;?;?
0.48,29;6;24;147;?;?
0.49,25;22;24;147;?;?
0.44,28;25;6;?;?;?
0.55,20;25;22;18;?;?
0.49,29;25;18;170;24;?
0.47,22;18;170;147;?;?
0.55,63;22;170;147;?;?
0.58,20;17;164;?;?;?
0.41,20;29;63;18;170;24
0.56,29;25;147;?;?;?
0.44,26;6;8;?;?;?
0.61,29;63;22;18;?;?
0.4,29;25;6;8;?;?
0.43,20;63;22;24;147;?
0.44,29;17;6;22;170;?
0.41,20;26;22;18;147;?
0.47,28;164;22;170;?;?
0.59,20;29;25;170;?;?
0.47,20;26;6;170;?;?
0.41,20;14;75;6;170;?
0.47,20;75;8;116;?;?
0.46,20;17;24;147;?;?
0.44,75;29;22;?;?;?
0.46,20;26;22;170;24;?
0.52,29;6;22;18;?;?
0.43,14;29;25;18;170;?
0.42,88;212;164;22;170;?
0.41,20;26;164;116;?;?
0.48,29;25;18;24;147;?
0.51,14;17;18;170;?;?
0.57,212;22;170;?;?;?
0.5,20;22;24;147;?;?
0.51,20;88;212;22;?;?
0.46,28;164;21;?;?;?
0.41,20;212;25;22;?;?
0.46,17;18;24;147;?;?
0.55,63;22;147;?;?;?
0.48,14;8;116;?;?;?
0.5,75;212;26;164;?;?
0.44,29;25;63;116;?;?
0.42,12;63;22;18;?;?
0.41,14;75;17;164;?;?
0.41,12;164;22;18;?;?
0.63,20;17;170;?;?;?
0.46,75;88;212;?;?;?
0.43,29;63;22;18;170;147
0.41,14;212;25;22;?;?
0.41,12;29;25;63;?;?
0.47,12;22;147;?;?;?
0.41,20;14;75;18;147;?
0.48,20;26;164;18;170;?
0.42,14;25;170;147;?;?
0.42,12;88;21;?;?;?
0.42,20;29;17;26;164;?
0.44,20;29;26;22;18;?
0.45,88;18;24;?;?;?
0.65,14;75;26;?;?;?
0.73,63;22;170;?;?;?
0.41,75;17;22;18;?;?
0.4,29;63;164;22;18;?
0.48,12;29;22;?;?;?
0.48,75;29;63;?;?;?
0.53,29;17;22;147;?;?
0.43,164;18;24;147;?;?
0.41,75;212;18;170;147;?
0.51,75;22;18;170;?;?
0.41,20;14;75;170;147;?
0.51,75;25;22;170;?;?
0.43,75;212;6;22;?;?
0.41,20;17;170;24;147;?
0.56,29;63;170;147;?;?
0.41,212;63;18;?;?;?
0.44,20;29;63;18;24;?
0.47,25;63;22;18;170;?
0.4,20;14;6;24;?;?
0.43,20;212;6;22;?;?
0.42,212;6;22;170;?;?
0.44,14;75;212;22;18;?
0.44,25;63;18;24;?;?
0.48,20;29;18;24;?;?
0.47,14;75;25;170;?;?
0.43,14;63;22;18;170;?
0.46,88;63;18;170;?;?
0.4,20;75;63;147;?;?
0.43,14;212;164;170;?;?
0.45,20;29;25;63;18;170
0.4,75;212;25;18;?;?
0.53,20;29;26;170;?;?
0.49,25;17;21;?;?;?
0.42,75;63;22;18;?;?
0.42,20;25;26;170;?;?
0.41,20;28;63;22;?;?
0.49,14;24;147;?;?;?
0.43,20;75;26;8;?;?
0.43,29;25;63;21;116;?
0.42,14;26;22;24;?;?
0.52,12;22;18;?;?;?
0.46,29;26;6;22;170;?
0.44,14;29;17;170;?;?
0.47,28;17;22;170;?;?
0.42,14;75;88;?;?;?
0.49,20;170;24;147;?;?
0.49,12;164;170;?;?;?
0.46,25;6;21;?;?;?
0.43,14;29;63;18;170;?
0.64,14;75;164;?;?;?
0.5,25;164;170;?;?;?
0.43,17;18;170;24;147;?
0.51,6;170;147;?;?;?
0.42,14;25;63;18;170;?
0.5,20;25;170;147;?;?
0.44,29;26;164;24;?;?
0.43,20;29;63;26;164;?
0.44,20;14;17;18;170;?
0.46,20;17;18;24;?;?
0.51,29;17;18;24;?;?
0.44,25;63;22;24;?;?
0.55,29;25;18;147;?;?
0.48,20;14;75;212;18;?
0.42,20;75;63;22;18;?
0.4,20;29;25;164;170;?
0.53,75;26;22;170;?;?
0.43,20;29;164;147;?;?
0.5,29;26;164;22;170;?
0.58,88;212;6;?;?;?
0.55,75;26;22;?;?;?
0.43,29;18;21;?;?;?
0.65,29;25;21;?;?;?
0.55,26;164;22;170;?;?
0.5,20;26;116;?;?;?
0.43,20;29;26;164;22;?
0.42,20;75;212;18;24;?
0.42,20;29;6;147;?;?
0.48,26;6;18;170;?;?
0.48,20;14;6;22;?;?
0.47,20;29;25;63;22;170
0.67,17;18;170;?;?;?
0.48,26;164;8;?;?;?
0.58,75;212;18;?;?;?
0.41,14;25;22;24;?;?
0.41,25;164;147;?;?;?
0.44,25;17;26;?;?;?
0.51,14;22;170;147;?;?
0.41,20;25;17;22;18;?
0.4,28;22;170;24;147;?
0.55,29;63;18;147;?;?
0.53,29;25;18;24;?;?
0.58,29;164;18;170;?;?
0.53,20;28;164;?;?;?
0.6,29;22;170;147;?;?
0.45,75;212;26;22;?;?
0.41,20;28;26;6;?;?
0.45,75;17;21;?;?;?
0.41,14;6;170;147;?;?
0.47,14;75;6;22;?;?
0.49,20;17;22;18;170;?
0.4,12;88;63;22;?;?
0.42,12;25;63;22;?;?
0.42,14;26;21;116;?;?
0.41,75;25;63;170;?;?
0.48,14;18;170;147;?;?
0.43,20;75;6;24;?;?
0.48,20;29;17;26;?;?
0.5,14;212;17;?;?;?
0.46,26;22;170;24;147;?
0.45,20;14;170;147;?;?
0.48,20;63;21;116;?;?
0.49,88;212;25;?;?;?
0.53,14;17;22;170;?;?
0.43,12;18;170;24;?;?
0.41,20;17;22;24;147;?
0.4,14;17;18;147;?;?
0.43,212;164;170;?;?;?
0.41,14;22;18;24;?;?
0.49,14;75;63;22;?;?
0.43,20;29;63;22;170;24
0.42,75;212;24;147;?;?
0.52,29;25;18;170;147;?
0.43,20;14;25;21;?;?
0.4,14;29;17;164;?;?
0.42,88;212;6;22;170;?
0.5,20;26;164;22;170;?
0.6,29;26;18;170;?;?
0.44,14;88;26;?;?;?
0.45,25;26;21;?;?;?
0.46,20;25;63;6;?;?
0.42,12;28;25;?;?;?
0.51,17;18;24;?;?;?
0.5,20;14;26;18;?;?
0.5,75;17;18;?;?;?
0.51,12;25;170;?;?;?
0.57,25;63;18;170;?;?
0.45,14;26;147;?;?;?
0.56,164;22;18;?;?;?
0.5,20;14;22;18;?;?
0.45,20;25;164;22;?;?
0.49,14;22;170;24;?;?
0.4,29;63;22;18;170;24
0.45,25;6;18;170;?;?
0.42,75;63;26;?;?;?
0.51,20;88;212;26;?;?
0.42,14;212;21;116;?;?
0.42,20;29;17;18;24;?
0.42,14;75;25;6;?;?
0.51,20;26;164;18;?;?
0.41,28;25;22;18;?;?
0.46,12;6;21;?;?;?
0.5,75;6;18;?;?;?
0.42,20;17;26;6;?;?
0.55,14;63;170;?;?;?
0.44,6;18;24;147;?;?
0.52,26;18;24;?;?;?
0.42,14;164;24;147;?;?
0.44,20;75;212;26;18;?
0.46,12;29;170;?;?;?
0.48,20;29;164;18;170;?
0.4,20;88;26;22;170;?
0.71,20;75;212;?;?;?
0.42,12;29;63;170;?;?
0.46,12;164;18;170;?;?
0.52,20;75;25;18;?;?
0.41,14;26;6;170;?;?
0.44,20;25;63;22;18;?
0.47,29;25;17;164;?;?
0.49,88;26;18;?;?;?
0.43,26;22;18;170;147;?
0.4,88;25;26;?;?;?
0.41,88;212;18;170;147;?
0.4,29;26;164;22;18;170
0.57,12;212;18;?;?;?
0.46,26;22;18;147;?;?
0.49,14;75;29;?;?;?
0.41,29;164;22;24;147;?
0.47,20;29;6;18;170;?
0.44,12;17;6;?;?;?
0.47,29;6;18;147;?;?
0.44,20;88;212;25;?;?
0.47,20;29;6;21;?;?
0.45,22;18;170;24;?;?
0.45,14;75;22;147;?;?
0.43,14;26;116;?;?;?
0.47,20;88;212;18;170;?
0.4,75;29;18;170;?;?
0.57,12;212;26;?;?;?
0.56,12;212;6;?;?;?
0.46,12;25;6;?;?;?
0.45,25;18;170;24;147;?
0.41,20;63;164;21;?;?
0.51,25;164;22;?;?;?
0.54,25;63;164;?;?;?
0.48,28;212;170;?;?;?
0.41,20;75;26;22;147;?
0.44,75;212;170;147;?;?
0.4,164;22;18;170;147;?
0.47,20;14;6;18;?;?
0.43,20;25;18;24;147;?
0.4,20;212;25;170;?;?
0.5,164;22;147;?;?;?
0.43,25;164;8;?;?;?
0.56,20;17;6;?;?;?
0.49,20;25;17;22;?;?
0.42,20;14;75;26;18;170
0.53,20;75;63;22;?;?
0.4,20;14;75;212;25;?
0.4,20;25;63;17;?;?
0.49,20;14;29;63;?;?
0.52,12;26;6;?;?;?
0.61,29;63;26;?;?;?
0.43,20;26;164;147;?;?
0.49,28;17;22;?;?;?
0.47,20;17;22;170;147;?
0.42,12;26;8;?;?;?
0.43,20;212;164;170;?;?
0.45,20;14;75;26;18;?
0.48,29;63;164;170;?;?
0.42,14;63;22;170;147;?
0.49,164;22;24;?;?;?
0.43,63;22;18;170;147;?
0.53,29;6;24;?;?;?
0.5,20;28;170;?;?;?
0.49,75;212;25;?;?;?
0.43,164;22;18;147;?;?
0.48,20;17;147;?;?;?
0.59,20;26;21;?;?;?
0.41,28;6;24;?;?;?
0.5,28;63;18;?;?;?
0.41,12;212;21;116;?;?
0.4,20;28;212;22;?;?
0.45,29;25;6;21;?;?
0.4,14;25;17;22;170;?
0.51,20;14;212;6;?;?
0.6,20;25;17;?;?;?
0.62,20;75;18;170;?;?
0.42,20;25;63;8;?;?
0.43,75;212;26;22;170;?
0.55,14;29;17;?;?;?
0.41,20;88;26;18;?;?
0.46,20;164;18;147;?;?
0.43,26;164;21;116;?;?
0.59,20;25;21;?;?;?
0.47,20;164;170;147;?;?
0.44,88;24;147;?;?;?
0.42,12;29;17;22;?;?
0.42,29;164;18;170;24;?
0.53,22;24;147;?;?;?
0.41,14;75;212;147;?;?
0.44,20;29;63;24;147;?
0.47,28;18;147;?;?;?
0.42,20;29;17;22;24;?
0.52,29;17;21;116;?;?
0.44,12;29;18;170;?;?
0.48,88;63;22;170;?;?
0.54,26;22;170;147;?;?
0.42,20;212;6;22;170;?
0.41,14;29;63;21;?;?
0.52,20;25;63;22;170;?
0.4,14;88;18;170;?;?
0.42,212;21;116;?;?;?
0.53,20;29;63;6;?;?
0.49,29;25;164;22;?;?
0.41,212;25;22;?;?;?
0.41,20;25;6;18;170;?
0.42,14;29;63;164;?;?
0.42,20;14;26;24;?;?
0.5,88;212;26;164;?;?
0.4,29;18;170;21;?;?
0.47,20;63;18;170;147;?
0.41,14;25;18;24;?;?
0.6,20;29;63;170;?;?
0.41,20;17;18;24;147;?
0.42,12;63;24;?;?;?
0.42,29;25;63;18;24;?
0.45,88;8;116;?;?;?
0.42,20;26;22;170;24;147
0.42,25;17;147;?;?;?
0.64,20;14;164;?;?;?
0.48,20;6;22;18;170;?
0.44,20;14;212;26;164;?
0.45,20;25;26;6;?;?
0.45,14;75;25;18;170;?
0.43,20;14;21;116;?;?
0.54,75;26;170;?;?;?
0.44,12;28;26;?;?;?
0.42,88;212;6;18;?;?
0.51,14;212;21;?;?;?
0.44,17;164;21;?;?;?
0.53,14;75;212;22;170;?
0.46,14;6;24;?;?;?
0.48,63;164;170;?;?;?
0.42,29;25;63;18;170;147
0.53,20;25;24;?;?;?
0.66,20;75;18;?;?;?
0.5,14;25;21;?;?;?
0.44,20;29;63;21;116;?
0.48,20;28;18;170;?;?
0.44,20;29;25;21;116;?
0.45,14;63;22;18;?;?
0.42,20;212;24;147;?;?
0.45,20;14;212;17;?;?
0.4,212;25;170;?;?;?
0.4,20;29;164;116;?;?
0.53,29;18;24;147;?;?
0.48,88;164;170;?;?;?
0.44,29;63;6;18;170;?
0.67,29;17;18;170;?;?
0.42,14;25;22;170;147;?
0.6,20;29;25;18;?;?
0.42,20;212;6;170;?;?
0.44,25;22;18;24;?;?
0.44,20;25;26;22;?;?
0.45,14;212;26;22;?;?
0.42,12;26;164;22;?;?
0.42,20;75;212;22;170;24
0.44,20;14;25;164;?;?
0.52,75;63;170;?;?;?
0.41,20;14;29;63;22;?
0.43,75;164;8;?;?;?
0.43,20;26;164;22;18;?
0.49,14;75;26;170;?;?
0.59,28;18;170;?;?;?
0.41,20;75;212;26;18;170
0.51,17;170;24;?;?;?
0.48,29;6;21;116;?;?
0.42,20;29;17;8;116;?
0.42,212;18;24;?;?;?
0.51,20;212;17;?;?;?
0.45,29;164;22;170;24;?
0.72,29;25;170;?;?;?
0.47,88;25;63;?;?;?
0.76,29;63;22;?;?;?
0.49,20;26;18;147;?;?
0.51,88;212;17;?;?;?
0.47,20;26;22;24;?;?
0.42,12;212;6;22;?;?
0.43,20;14;25;6;?;?
0.42,20;14;212;24;?;?
0.51,75;17;22;?;?;?
0.4,20;29;26;170;147;?
0.51,20;26;22;18;170;?
0.41,88;212;63;170;?;?
0.57,29;18;170;147;?;?
0.52,20;14;75;63;?;?
0.62,20;6;22;?;?;?
0.41,75;212;26;18;170;?
0.66,29;26;6;?;?;?
0.61,20;6;170;?;?;?
0.67,20;14;75;?;?;?
0.46,17;164;18;?;?;?
0.64,29;26;22;170;?;?
0.47,20;17;18;147;?;?
0.45,88;22;24;?;?;?
0.57,14;29;63;?;?;?
0.46,29;25;26;18;?;?
0.5,14;75;26;6;?;?
0.43,25;164;24;?;?;?
0.5,20;212;63;?;?;?
0.43,20;29;63;170;24;?
0.45,29;63;18;170;24;147
0.47,29;17;164;22;?;?
0.46,88;17;170;?;?;?
0.44,20;29;63;22;24;?
0.51,164;170;147;?;?;?
0.46,14;212;24;?;?;?
0.41,12;17;22;18;?;?
0.55,20;212;18;170;?;?
0.4,14;164;22;170;147;?
0.59,17;22;18;?;?;?
0.43,29;25;17;24;?;?
0.41,20;29;17;18;170;147
0.48,29;164;21;116;?;?
0.45,20;14;22;147;?;?
0.44,14;75;22;24;?;?
0.43,26;164;22;147;?;?
0.45,20;14;75;29;?;?
0.4,20;25;26;18;170;?
0.6,20;63;164;?;?;?
0.48,20;29;116;?;?;?
0.4,25;26;24;?;?;?
0.6,20;14;25;?;?;?
0.41,12;63;8;?;?;?
0.41,12;25;63;18;?;?
0.4,12;88;26;22;?;?
0.42,12;212;164;170;?;?
0.52,20;14;75;25;?;?
0.44,14;22;170;24;147;?
0.48,20;75;18;24;?;?
0.51,29;26;147;?;?;?
0.48,88;164;22;?;?;?
0.44,88;212;22;147;?;?
0.45,20;6;170;24;?;?
0.75,20;22;170;?;?;?
0.57,20;25;26;?;?;?
0.46,20;6;18;147;?;?
0.45,29;25;17;22;18;?
0.41,20;14;75;147;?;?
0.58,88;212;170;?;?;?
0.42,20;75;28;?;?;?
0.66,20;63;170;?;?;?
0.45,28;8;116;?;?;?
0.46,63;164;21;?;?;?
0.49,6;18;24;?;?;?
0.44,20;25;164;18;?;?
0.51,29;25;22;170;24;?
0.46,63;22;18;147;?;?
0.48,14;75;24;?;?;?
0.45,14;212;8;?;?;?
0.49,20;212;25;?;?;?
0.61,164;18;170;?;?;?
0.44,14;212;147;?;?;?
0.53,17;22;170;147;?;?
0.46,20;26;18;170;147;?
0.49,14;63;6;?;?;?
0.41,12;212;6;18;?;?
0.49,12;17;170;?;?;?
0.47,29;25;63;24;?;?
0.48,75;18;24;?;?;?
0.41,63;164;8;?;?;?
0.54,20;63;22;18;?;?
0.48,20;29;63;8;?;?
0.47,28;164;18;?;?;?
0.41,20;63;164;18;170;?
0.5,20;17;8;?;?;?
0.5,20;212;26;164;?;?
0.48,20;25;22;24;?;?
0.54,26;22;147;?;?;?
0.46,14;75;6;170;?;?
0.4,14;26;18;170;147;?
0.41,20;17;164;18;?;?
0.43,88;25;6;?;?;?
0.54,20;14;75;22;170;?
0.42,14;164;22;18;170;?
0.44,29;17;6;170;?;?
0.41,20;14;29;18;170;?
0.46,14;29;17;22;?;?
0.6,29;26;21;?;?;?
0.44,20;29;17;18;147;?
0.44,29;25;63;22;147;?
0.5,12;17;18;?;?;?
0.41,212;18;170;147;?;?
0.44,164;22;24;147;?;?
0.44,212;26;18;?;?;?
0.43,25;63;18;170;147;?
0.59,14;212;22;?;?;?
0.45,20;75;18;170;24;?
0.41,20;25;6;21;?;?
0.47,20;75;25;164;?;?
0.41,20;75;212;25;22;?
0.65,29;17;164;?;?;?
0.43,20;25;63;24;?;?
0.68,20;25;22;?;?;?
0.45,63;26;170;?;?;?
0.45,25;26;18;170;?;?
0.43,20;25;170;24;147;?
0.48,26;18;170;24;?;?
0.47,20;6;24;147;?;?
0.48,20;14;75;212;164;?
0.42,20;14;75;8;?;?
0.43,14;212;6;22;?;?
0.41,12;212;25;22;?;?
0.53,20;88;22;?;?;?
0.53,14;6;18;?;?;?
0.47,20;14;88;?;?;?
0.6,14;75;22;170;?;?
0.74,29;25;63;?;?;?
0.44,20;212;170;147;?;?
0.41,20;75;25;63;170;?
0.44,29;25;26;18;170;?
0.42,12;75;212;?;?;?
0.55,212;18;170;?;?;?
0.62,12;22;170;?;?;?
0.4,88;170;24;147;?;?
0.42,12;29;25;18;?;?
0.43,20;14;75;6;22;?
0.42,88;212;164;18;?;?
0.43,20;29;25;18;24;?
0.44,20;75;17;164;?;?
0.41,12;29;17;18;?;?
0.55,25;17;18;?;?;?
0.42,12;28;17;?;?;?
0.41,14;6;18;147;?;?
0.4,14;17;22;147;?;?
0.54,20;25;63;22;?;?
0.43,20;75;17;6;?;?
0.49,12;17;22;170;?;?
0.49,29;26;164;21;?;?
0.64,29;26;170;?;?;?
0.53,14;63;18;170;?;?
0.67,14;22;170;?;?;?
0.48,20;14;75;212;26;?
0.4,20;75;212;63;170;?
0.41,25;17;22;147;?;?
0.44,75;212;26;170;?;?
0.48,20;75;29;63;?;?
0.41,20;17;164;170;?;?
0.42,88;212;63;22;?;?
0.48,20;29;25;24;?;?
0.48,20;25;18;24;?;?
0.53,14;26;18;170;?;?
0.47,29;63;164;22;170;?
0.45,14;29;25;170;?;?
0.45,12;212;24;?;?;?
0.44,14;88;6;?;?;?
0.44,20;14;29;18;?;?
0.45,20;17;22;170;24;?
0.44,20;75;22;24;147;?
0.41,12;212;164;18;?;?
0.47,63;26;22;?;?;?
0.41,17;26;18;170;?;?
0.52,17;22;24;?;?;?
0.4,14;25;18;170;147;?
0.45,14;25;63;170;?;?
0.5,20;88;212;170;?;?
0.4,29;63;6;8;?;?
0.45,14;29;63;22;170;?
0.45,29;17;170;24;147;?
0.54,29;18;170;24;?;?
0.44,20;14;22;24;?;?
0.41,20;14;17;6;?;?
0.53,14;75;212;170;?;?
0.52,6;24;147;?;?;?
0.47,20;75;21;116;?;?
0.47,12;88;22;170;?;?
0.44,63;6;18;170;?;?
0.54,63;8;116;?;?;?
0.47,20;14;75;212;22;170
0.44,88;6;18;170;?;?
0.46,14;75;164;18;?;?
0.44,164;170;24;147;?;?
0.43,29;26;18;170;24;?
0.54,75;22;18;?;?;?
0.47,28;22;147;?;?;?
0.42,20;29;26;147;?;?
0.4,20;28;24;?;?;?
0.5,29;17;22;170;24;?
0.42,12;212;22;24;?;?
0.55,25;22;170;147;?;?
0.5,20;75;6;22;170;?
0.45,20;14;75;26;6;?
0.47,20;14;17;18;?;?
0.42,75;212;21;116;?;?
0.59,20;29;25;22;170;?
0.41,20;63;26;170;?;?
0.54,20;24;147;?;?;?
0.42,88;18;170;24;?;?
0.42,20;212;22;170;24;?
0.43,6;22;18;147;?;?
0.47,29;26;164;18;170;?
0.48,29;26;6;22;?;?
0.45,14;29;25;22;170;?
0.44,20;75;29;22;?;?
0.46,17;6;22;?;?;?
0.49,14;6;18;170;?;?
0.44,17;164;18;170;?;?
0.5,75;6;22;170;?;?
0.42,20;75;212;24;147;?
0.42,75;212;63;22;?;?
0.56,14;26;22;170;?;?
0.45,29;25;63;17;?;?
0.56,6;22;18;?;?;?
0.58,14;75;17;?;?;?
0.48,20;17;116;?;?;?
0.42,88;212;170;24;?;?
0.48,29;63;22;24;147;?
0.47,28;6;170;?;?;?
0.65,20;29;22;170;?;?
0.49,29;25;26;6;?;?
0.47,26;164;22;18;?;?
0.53,20;29;63;21;?;?
0.41,20;88;8;?;?;?
0.4,20;63;26;18;?;?
0.43,14;26;18;147;?;?
0.43,29;25;63;24;147;?
0.48,20;28;212;?;?;?
0.54,29;17;147;?;?;?
0.4,20;29;6;22;18;170
0.4,75;26;164;21;?;?
0.44,17;6;22;170;?;?
0.46,75;25;21;?;?;?
0.44,29;21;8;?;?;?
0.49,20;25;116;?;?;?
0.44,20;14;25;17;?;?
0.63,20;14;6;?;?;?
0.58,14;212;18;?;?;?
0.44,12;88;212;170;?;?
0.58,20;212;18;?;?;?
0.53,63;170;24;?;?;?
0.41,20;212;26;18;170;?
0.41,20;29;18;170;24;147
0.49,20;75;17;170;?;?
0.42,29;25;63;170;24;?
0.45,75;26;22;18;?;?
0.44,14;212;26;170;?;?
0.41,20;14;75;22;147;?
0.46,20;75;212;26;6;?
0.41,14;29;26;6;?;?
0.46,20;6;22;170;147;?
0.41,14;164;170;147;?;?
0.46,14;75;212;26;164;?
0.45,20;29;63;22;170;147
0.47,17;164;22;?;?;?
0.43,14;88;18;?;?;?
0.49,29;26;8;116;?;?
0.42,12;29;63;22;170;?
0.52,20;17;22;18;?;?
0.52,29;164;147;?;?;?
0.58,20;29;26;164;?;?
0.44,20;14;116;?;?;?
0.41,20;75;26;116;?;?
0.42,75;26;164;22;170;?
0.5,17;18;170;147;?;?
0.51,20;75;22;18;170;?
0.42,29;6;18;170;24;?
0.42,20;75;25;63;22;?
0.69,20;29;26;?;?;?
0.62,20;14;22;?;?;?
0.52,26;170;24;?;?;?
0.62,20;164;22;?;?;?
0.42,14;88;212;170;?;?
0.41,20;29;22;18;147;?
0.48,20;6;116;?;?;?
0.47,20;29;24;147;?;?
0.61,29;170;147;?;?;?
0.41,25;17;116;?;?;?
0.48,12;6;18;?;?;?
0.43,20;14;75;212;21;?
0.47,88;164;18;?;?;?
0.53,12;63;22;?;?;?
0.44,14;88;164;?;?;?
0.48,20;75;170;24;?;?
