freq,items
0.43,29;26;81;?
0.45,28;27;94;?
0.43,29;94;81;?
0.41,29;27;4;?
0.43,29;27;81;?
0.45,12;27;94;?
0.42,29;27;94;81
0.64,29;27;94;?
0.45,27;94;81;?
