freq,items
0.44,29;28;100;23;22;108
0.53,29;23;100;21;108;?
0.43,20;23;100;23;?;?
0.53,57;100;21;22;?;?
0.45,57;100;60;23;108;?
0.46,29;23;28;?;?;?
0.47,20;60;21;?;?;?
0.59,57;100;21;?;?;?
0.51,100;60;108;?;?;?
0.48,29;57;60;22;?;?
0.41,23;60;21;22;108;?
0.53,57;23;22;?;?;?
0.53,100;21;22;?;?;?
0.44,29;57;100;60;21;108
0.41,28;60;21;22;108;?
0.52,28;100;21;22;?;?
0.49,29;23;60;23;?;?
0.58,23;22;108;?;?;?
0.48,29;23;100;22;108;?
0.64,29;23;108;?;?;?
0.78,29;28;100;?;?;?
0.47,29;28;21;22;108;?
0.45,100;60;21;108;?;?
0.44,28;23;100;?;?;?
0.59,23;21;22;?;?;?
0.43,29;23;100;60;23;22
0.47,29;28;23;22;108;?
0.62,29;60;108;?;?;?
0.45,29;28;60;21;22;?
0.72,29;28;23;?;?;?
0.52,60;22;108;?;?;?
0.53,29;100;21;108;?;?
0.53,23;100;108;?;?;?
0.48,100;60;23;?;?;?
0.58,23;100;23;?;?;?
0.49,29;28;23;21;?;?
0.41,29;28;100;60;22;108
0.46,29;23;23;22;108;?
0.47,29;28;100;60;22;?
0.49,100;22;108;?;?;?
0.55,28;23;22;?;?;?
0.52,57;60;108;?;?;?
0.41,20;28;108;?;?;?
0.48,57;60;23;?;?;?
0.41,41;29;60;?;?;?
0.52,29;57;100;21;108;?
0.45,20;100;21;?;?;?
0.45,20;28;100;60;?;?
0.42,29;28;23;21;22;?
0.46,57;60;23;108;?;?
0.51,28;100;23;22;?;?
0.41,20;29;21;?;?;?
0.41,20;23;60;108;?;?
0.48,29;57;100;60;21;?
0.55,28;23;108;?;?;?
0.53,29;57;21;22;?;?
0.4,20;28;21;22;?;?
0.44,29;23;100;60;21;22
0.44,23;100;60;21;22;?
0.43,28;100;60;23;22;?
0.41,29;28;23;100;?;?
0.4,20;100;21;22;?;?
0.53,100;21;108;?;?;?
0.48,20;60;108;?;?;?
0.53,60;23;22;?;?;?
0.54,29;23;23;108;?;?
0.41,29;28;23;60;?;?
0.55,29;57;22;?;?;?
0.46,23;23;22;108;?;?
0.47,29;57;23;21;?;?
0.48,29;23;100;60;23;?
0.52,29;57;100;108;?;?
0.44,57;60;21;22;?;?
0.47,29;60;21;22;108;?
0.47,28;60;23;108;?;?
0.54,57;100;22;?;?;?
0.53,60;21;22;?;?;?
0.56,29;21;22;108;?;?
0.52,29;28;60;108;?;?
0.49,100;60;22;?;?;?
0.53,29;100;23;108;?;?
0.44,23;100;60;21;108;?
0.44,57;60;22;108;?;?
0.42,29;28;23;21;108;?
0.53,100;23;108;?;?;?
0.52,29;57;100;23;108;?
0.54,29;28;23;22;?;?
0.5,29;57;100;60;108;?
0.47,29;28;100;22;108;?
0.43,29;57;100;60;21;22
0.52,29;28;57;?;?;?
0.46,28;100;21;22;108;?
0.48,23;100;60;22;?;?
0.48,57;100;60;23;?;?
0.59,20;57;100;?;?;?
0.47,57;23;22;108;?;?
0.44,29;57;100;60;23;108
0.45,23;60;22;108;?;?
0.6,29;57;21;?;?;?
0.45,41;57;100;?;?;?
0.57,20;28;100;?;?;?
0.4,20;28;21;108;?;?
0.52,29;23;23;22;?;?
0.53,29;57;108;?;?;?
0.4,20;23;21;22;108;?
0.43,28;100;60;21;22;?
0.43,29;57;60;22;108;?
0.48,57;100;22;108;?;?
0.51,57;100;23;22;?;?
0.46,29;57;100;21;22;108
0.4,29;23;60;21;22;108
0.48,29;23;100;60;22;?
0.51,29;23;60;21;?;?
0.49,28;57;100;?;?;?
0.41,20;28;22;?;?;?
0.47,57;23;21;?;?;?
0.45,23;60;21;22;?;?
0.56,29;28;100;23;?;?
0.47,20;100;60;?;?;?
0.58,29;23;100;23;?;?
0.46,28;60;23;22;?;?
0.44,29;23;60;23;22;?
0.43,20;29;28;100;?;?
0.46,29;28;57;100;?;?
0.51,20;23;21;?;?;?
0.45,29;100;60;23;108;?
0.41,20;57;100;22;?;?
0.43,57;100;60;23;22;?
0.44,29;28;60;22;108;?
0.53,29;100;108;?;?;?
0.44,100;60;21;22;?;?
0.47,29;57;23;22;108;?
0.52,29;23;100;21;22;?
0.46,20;57;100;60;?;?
0.5,29;23;60;22;?;?
0.49,29;28;60;22;?;?
0.55,29;100;22;?;?;?
0.54,23;23;108;?;?;?
0.54,29;28;108;?;?;?
0.51,23;60;21;?;?;?
0.4,20;100;23;108;?;?
0.54,29;23;60;108;?;?
0.54,29;23;100;22;?;?
0.49,57;22;108;?;?;?
0.47,23;100;21;22;108;?
0.5,20;21;22;?;?;?
0.53,23;100;23;108;?;?
0.44,57;60;23;22;?;?
0.46,20;23;100;60;?;?
0.44,57;100;60;21;22;?
0.4,20;57;21;108;?;?
0.49,28;100;60;21;?;?
0.45,57;100;23;22;108;?
0.45,29;23;100;60;23;108
0.43,28;23;60;?;?;?
0.47,29;28;100;60;21;?
0.46,23;60;23;108;?;?
0.59,29;60;23;?;?;?
0.44,29;57;60;21;22;?
0.55,29;60;23;108;?;?
0.45,28;100;60;23;108;?
0.45,23;100;60;23;108;?
0.48,20;28;60;?;?;?
0.55,28;21;108;?;?;?
0.48,29;57;100;22;108;?
0.5,23;60;23;?;?;?
0.45,29;28;100;21;22;108
0.48,23;100;60;23;?;?
0.59,29;60;22;?;?;?
0.49,20;29;23;?;?;?
0.4,20;57;21;22;?;?
0.49,28;21;22;108;?;?
0.43,29;23;100;60;22;108
0.59,29;23;21;22;?;?
0.43,29;100;60;22;108;?
0.4,20;28;23;22;?;?
0.53,23;100;21;22;?;?
0.49,28;23;22;108;?;?
0.52,28;100;23;108;?;?
0.44,23;60;23;22;?;?
0.57,29;23;57;?;?;?
0.46,100;23;22;108;?;?
0.43,20;60;23;108;?;?
0.43,28;100;60;22;108;?
0.53,29;23;100;108;?;?
0.4,20;36;23;?;?;?
0.51,29;28;100;108;?;?
0.42,29;28;100;60;23;22
0.53,29;28;100;22;?;?
0.59,29;23;100;21;?;?
0.48,57;100;60;22;?;?
0.51,29;100;23;22;?;?
0.48,29;57;60;23;?;?
0.54,29;60;21;108;?;?
0.58,29;28;100;21;?;?
0.48,29;100;60;22;?;?
0.61,29;28;21;?;?;?
0.43,100;60;23;22;?;?
0.45,29;57;60;21;108;?
0.53,28;100;108;?;?;?
0.47,100;21;22;108;?;?
0.52,23;21;22;108;?;?
0.54,60;21;108;?;?;?
0.6,29;28;100;60;?;?
0.45,20;23;21;108;?;?
0.51,29;28;100;21;22;?
0.53,29;60;21;22;?;?
0.48,28;100;60;22;?;?
0.45,28;60;22;108;?;?
0.47,28;60;21;108;?;?
0.62,29;57;100;60;?;?
0.49,29;28;22;108;?;?
0.46,23;60;21;108;?;?
0.66,29;57;23;?;?;?
0.54,28;60;108;?;?;?
0.4,20;57;108;?;?;?
0.6,23;100;21;?;?;?
0.53,29;28;23;108;?;?
0.64,29;21;108;?;?;?
0.53,29;60;23;22;?;?
0.54,23;60;108;?;?;?
0.43,20;28;100;21;?;?
0.45,29;23;100;23;22;108
0.46,29;23;60;21;108;?
0.53,57;100;108;?;?;?
0.59,29;23;21;108;?;?
0.51,29;100;60;108;?;?
0.5,28;22;108;?;?;?
0.45,29;57;60;23;108;?
0.45,20;57;21;?;?;?
0.53,28;100;21;108;?;?
0.43,20;29;60;?;?;?
0.49,29;28;100;60;108;?
0.58,57;100;23;?;?;?
0.44,29;100;60;21;108;?
0.4,29;57;23;21;108;?
0.44,29;28;100;60;23;108
0.44,20;100;23;?;?;?
0.46,28;60;21;22;?;?
0.51,28;100;60;108;?;?
0.81,29;23;100;?;?;?
0.43,20;23;57;?;?;?
0.42,41;29;100;?;?;?
0.41,41;23;21;?;?;?
0.62,29;23;100;60;?;?
0.52,29;60;22;108;?;?
0.49,29;23;100;60;21;?
0.59,29;57;100;21;?;?
0.64,29;21;22;?;?;?
0.67,29;23;21;?;?;?
0.43,29;57;60;23;22;?
0.41,20;57;22;?;?;?
0.45,41;29;23;?;?;?
0.51,23;100;23;22;?;?
0.49,23;100;60;21;?;?
0.46,20;29;57;?;?;?
0.53,57;21;108;?;?;?
0.49,20;57;23;?;?;?
0.43,23;100;60;22;108;?
0.47,57;21;22;108;?;?
0.43,41;29;28;?;?;?
0.51,57;100;60;108;?;?
0.53,29;57;21;108;?;?
0.45,20;22;108;?;?;?
0.41,20;60;23;22;?;?
0.46,57;100;21;22;108;?
0.45,20;23;100;21;?;?
0.46,29;23;60;23;108;?
0.44,57;100;60;21;108;?
0.42,29;57;100;60;22;108
0.53,23;100;21;108;?;?
0.43,29;57;100;60;23;22
0.53,57;21;22;?;?;?
0.45,29;23;60;22;108;?
0.62,57;100;60;?;?;?
0.41,41;29;23;100;?;?
0.48,29;100;22;108;?;?
0.8,29;57;100;?;?;?
0.52,20;28;23;?;?;?
0.55,29;28;22;?;?;?
0.5,20;23;108;?;?;?
0.51,20;23;22;?;?;?
0.47,29;57;100;60;23;?
0.51,20;23;60;?;?;?
0.45,28;100;23;22;108;?
0.48,29;57;100;60;22;?
0.44,29;28;60;23;22;?
0.52,29;57;100;21;22;?
0.49,29;100;60;21;?;?
0.63,29;57;60;?;?;?
0.52,29;23;100;23;108;?
0.52,57;100;23;108;?;?
0.46,29;100;23;22;108;?
0.42,20;28;100;23;?;?
0.54,28;100;22;?;?;?
0.51,28;60;23;?;?;?
0.55,23;100;22;?;?;?
0.43,20;60;21;108;?;?
0.4,20;28;23;108;?;?
0.51,29;23;100;23;22;?
0.41,41;28;23;?;?;?
0.48,29;100;60;23;?;?
0.53,29;28;21;108;?;?
0.49,57;60;22;?;?;?
0.53,29;100;21;22;?;?
0.41,28;60;23;22;108;?
0.47,20;23;23;?;?;?
0.44,20;29;23;100;?;?
0.47,28;100;60;23;?;?
0.46,20;60;23;?;?;?
0.59,23;21;108;?;?;?
0.48,29;57;22;108;?;?
0.41,57;23;21;108;?;?
0.43,28;23;21;22;?;?
0.58,29;57;100;23;?;?
0.45,100;60;23;108;?;?
0.41,20;60;22;108;?;?
0.62,28;100;60;?;?;?
0.51,29;23;100;60;108;?
0.43,41;29;57;?;?;?
0.46,29;28;60;23;108;?
0.42,29;28;100;60;21;22
0.43,23;100;60;23;22;?
0.45,57;60;21;108;?;?
0.56,21;22;108;?;?;?
0.49,29;28;60;23;?;?
0.5,23;60;22;?;?;?
0.5,20;21;108;?;?;?
0.46,29;23;100;21;22;108
0.43,29;100;60;23;22;?
0.51,29;28;100;21;108;?
0.51,28;23;21;?;?;?
0.4,41;29;28;100;?;?
0.53,23;23;22;?;?;?
0.58,29;22;108;?;?;?
0.44,41;28;100;?;?;?
0.54,29;57;100;22;?;?
0.51,23;100;60;108;?;?
0.5,29;28;60;21;?;?
0.63,29;100;60;?;?;?
0.42,20;100;22;?;?;?
0.47,29;100;21;22;108;?
0.51,29;57;60;108;?;?
0.48,23;100;22;108;?;?
0.47,29;60;23;22;108;?
0.62,29;23;23;?;?;?
0.53,57;100;21;108;?;?
0.45,20;28;21;?;?;?
0.46,20;29;28;?;?;?
0.41,20;23;23;108;?;?
