freq,items
0.45,29;180;59;23
0.68,29;180;59;?
0.45,180;59;23;?
0.42,29;20;36;?
0.42,29;180;59;27
0.52,29;180;23;?
0.48,29;180;27;?
0.51,29;59;23;?
0.42,180;59;27;?
0.47,29;59;27;?
