total,winfreq,items
2,1.0,37;41;28;20;23;220
1,1.0,57;220;77;?;?;?
1,1.0,220;20;57;?;?;?
2,1.0,41;58;220;178;1;?
125,0.75,1;204;61;41;?;?
53,0.68,57;58;220;?;?;?
142,0.65,24;204;58;28;?;?
228,0.65,57;220;23;?;?;?
11,0.64,58;220;15;?;?;?
30,0.63,104;58;220;?;?;?
161,0.63,202;220;37;?;?;?
2,0.5,1;37;41;178;23;220
4,0.5,201;220;37;?;?;?
8,0.5,104;178;220;37;?;?
2,0.5,24;41;58;204;?;?
5,0.4,58;220;23;?;?;?
