freq,items
0.55,29;180;4;?
0.55,29;59;4;?
0.71,29;180;59;?
0.46,29;59;27;?
0.47,29;180;27;?
0.41,29;180;59;27
0.49,29;180;59;4
0.41,29;180;28;?
0.4,29;4;86;?
0.44,29;27;94;?
0.45,29;28;187;?
0.41,29;59;28;?
0.41,180;59;27;?
0.41,29;20;36;?
0.47,29;4;187;?
0.49,180;59;4;?
